"Date & Time","use [kWh]","gen [kWh]","Register 1 [kWh]","Register 2 [kWh]","Register 3 [kWh]","Register 4 [kWh]","Register 5 [kWh]","Register 6 [kWh]","Register 7 [kWh]","Register 8 [kWh]","Register 9 [kWh]","Register 10 [kWh]","Register 11 [kWh]","Register 12 [kWh]","Solar [kWh]"
2018-06-02 13:00:00,11442058.736436665,588736.256174722,1103014.220247500,673311.377533611,1040222.433661944,1602373.986428611,808342.062380833,1328136.626280833,1113469.268606945,556416.627075000,723145.674500556,901387.310833055,907270.175394444,684968.973493333,588736.256174722
2018-06-01 13:00:00,11430627.344163887,587819.063865278,1102298.601276111,672912.325823056,1039563.801527222,1601431.581694167,807920.672145278,1327438.621018889,1111411.021516667,554518.517455278,721226.374897222,900761.534198611,906633.259423889,684511.033187500,587819.063865278
2018-05-31 13:00:00,11419133.759561943,586940.066445000,1101559.013302222,672486.944168333,1038867.751346944,1600239.270869167,807200.739273611,1326436.304482222,1109567.497053333,552993.014879722,719575.347973333,900149.915441389,906032.103793889,684025.856977778,586940.066445000
2018-05-30 13:00:00,11409266.973748055,586015.441960000,1100858.924490833,672092.272151111,1038209.824667778,1599139.368830833,806583.695017222,1325551.489258333,1108104.138865000,551902.211308889,718344.516128889,899545.256574167,905395.194711111,683540.081743889,586015.441960000
2018-05-29 13:00:00,11403148.414927499,585117.905640556,1100184.208463889,671730.083955278,1037594.601979167,1598339.710189166,806281.610276944,1324974.289345555,1107450.285001667,551638.127405555,717940.407292778,899017.489175556,904869.855478055,683127.746363889,585117.905640556
2018-05-28 13:00:00,11396647.089463055,584220.765482778,1099394.260577500,671243.901117500,1036853.015044167,1597545.264631111,805998.451912778,1324401.800860000,1106785.482577500,551333.707421944,717486.373273333,898503.748143611,904367.119727500,682733.964176111,584220.765482778
2018-05-27 13:00:00,11389115.215626666,583342.803147222,1098879.187780556,671068.198096389,1036406.356965555,1596707.466608333,805685.582585000,1323830.235731389,1105597.859177778,550398.411098889,716447.612145833,897943.705231111,903813.830198889,682336.770006944,583342.803147222
2018-05-26 13:00:00,11378287.014803888,582438.215256389,1098112.213294167,670585.275214722,1035666.797121667,1595756.720384167,805248.798190278,1323092.145705833,1103696.097910556,548822.438311389,714758.880726389,897379.970376111,903244.133556389,681923.544012222,582438.215256389
2018-05-25 13:00:00,11367396.164850833,581570.243501111,1097502.231273056,670295.466831389,1035097.044808333,1594863.543390556,804880.266024444,1322410.297687222,1101576.340745833,546979.915470000,712818.725090000,896792.039646667,902672.966679722,681507.327203611,581570.243501111
2018-05-24 13:00:00,11357713.450349444,580718.628846111,1096817.682627222,669927.087480556,1034481.433946389,1593899.526485833,804405.079960000,1321665.774011111,1100010.616981667,545712.573775278,711505.117578333,896178.013558055,902053.733465555,681056.810479444,580718.628846111
2018-05-23 13:00:00,11347091.353642499,579993.136957500,1096125.989383889,669551.683646389,1033855.086298611,1592985.857438611,804003.107256111,1320994.157867500,1098157.174443333,544124.599180278,709836.542804722,895524.126558056,901357.210696111,680575.818068889,579993.136957500
2018-05-22 13:00:00,11336843.151146665,579227.961331667,1095468.025243333,669218.442523333,1033257.081055833,1592074.307380556,803628.279924722,1320311.589935833,1096351.814478333,542578.475604722,708195.016570278,894907.710893889,900752.745425278,680099.662110556,579227.961331667
2018-05-21 13:00:00,11329240.163580278,578458.972897222,1094785.553618889,668857.090004167,1032629.653012222,1591024.458006111,803097.246901389,1319453.265298889,1095518.161923889,542085.074938333,707568.110546667,894345.773420556,900212.663546389,679663.112362778,578458.972897222
2018-05-20 13:00:00,11322569.607993054,578116.078936944,1094068.169460833,668435.331352222,1031944.861095278,1590073.127636111,802689.882876944,1318746.739953889,1094872.836388889,541801.305465555,707173.628209167,893803.866404166,899693.817380555,679266.041769444,578116.078936944
2018-05-19 13:00:00,11311900.339468889,577496.146655000,1093146.745971111,667777.588496944,1031034.589934444,1589123.706074722,802305.786925000,1318053.321131944,1093209.851236944,540391.626411389,705719.595201667,893222.809091944,899087.364148611,678827.354844167,577496.146655000
2018-05-18 13:00:00,11301315.868929166,576621.275971944,1092385.174098333,667320.255658611,1030306.201586667,1588198.075572778,801939.806184444,1317387.584854444,1091400.761224166,538842.242574444,704079.676188333,892623.742615278,898455.766454167,678376.581917500,576621.275971944
2018-05-17 13:00:00,11292339.018619166,575723.224577778,1091530.402326389,666729.858695555,1029466.922977778,1586883.569070833,801141.471966944,1316260.427072222,1090566.869576944,538406.252898889,703523.951098889,892059.175857222,897851.797447778,677918.319629722,575723.224577778
2018-05-16 13:00:00,11283244.689872222,574845.227808333,1090735.283498055,666212.641775555,1028708.949230000,1585933.855441667,800708.600007500,1315523.806857778,1089282.048306944,537446.829588889,702438.798125556,891495.273360555,897281.178196111,677477.425483611,574845.227808333
2018-05-15 13:00:00,11274569.114648056,574037.926819444,1089924.339001389,665681.137765833,1027938.661005556,1584748.241038611,800007.321880000,1314493.817859167,1088365.735813889,536927.496717222,701797.142374444,890935.554796667,896712.975480833,677036.690914444,574037.926819444
2018-05-14 13:00:00,11267423.276530278,573163.709975833,1089008.409553889,665030.463481944,1027046.042354444,1583904.795199167,799681.826180000,1313839.750092500,1087697.934673889,536656.768945556,701395.896377778,890392.685286389,896159.378725556,676609.325659167,573163.709975833
2018-05-13 13:00:00,11261120.658793332,572405.023343611,1088237.047225833,664561.157712778,1026328.205087500,1583124.024652500,799426.208640278,1313284.921021389,1087102.607199722,536425.135261667,701024.468249722,889853.828576389,895574.569398611,676178.485766944,572405.023343611
2018-05-12 13:00:00,11256030.887024166,571607.554095833,1087687.517703889,664347.919505278,1025861.829529167,1582427.500014444,799276.345616667,1312819.290319444,1086587.439321667,536241.698187778,700694.438350278,889331.061809444,894995.449741111,675760.396925000,571607.554095833
2018-05-11 13:00:00,11250774.471550554,570691.832342222,1087134.839366389,664137.558016389,1025387.221945278,1581715.848741389,799109.536306389,1312326.988647778,1086024.913187500,536035.045258333,700367.860138889,888789.466029722,894409.855798889,675335.338113611,570691.832342222
2018-05-10 13:00:00,11239872.451107778,569773.174135556,1086403.009143611,663721.553607222,1024730.711712500,1580487.998367777,798360.240511667,1311295.403376667,1084483.280126111,534798.023484167,699062.275481944,888079.178261945,893672.032893333,674778.744140833,569773.174135556
2018-05-09 13:00:00,11231638.975252777,568805.631223056,1085495.684926944,663059.984550278,1023843.142631111,1579587.779716944,797963.223339722,1310586.135173333,1083561.701553333,534297.953292222,698414.451538333,887470.776152500,893058.320961944,674299.821416111,568805.631223056
2018-05-08 13:00:00,11223276.336610276,567937.766332222,1084641.074440000,662478.137466389,1023004.831109722,1578636.971520000,797550.015006667,1309865.704018611,1082608.893258889,533673.723343889,697733.067932500,886848.367974722,892413.427321111,673822.123217778,567937.766332222
2018-05-07 13:00:00,11216653.861161944,566997.082897222,1083895.899918055,662028.440080000,1022301.609525000,1577765.930347778,797212.464788056,1309200.201808889,1081992.589056111,533457.257721111,697385.225271667,886272.556510833,891783.971424167,673357.714710278,566997.082897222
2018-05-06 13:00:00,11209121.701819721,566044.729150833,1083028.410060278,661436.336573333,1021463.621358611,1576785.329236667,796782.853767778,1308442.156660278,1081344.943349167,533101.362306111,697006.033891389,885649.385060278,891168.563125556,672912.706430278,566044.729150833
2018-05-05 13:00:00,11199038.450695276,565080.895056111,1082189.643143889,660910.758311111,1020673.063464167,1575760.485984167,796311.980434444,1307664.293875556,1079869.466099722,531913.004541944,695751.120644722,884983.663919167,890542.058651667,672468.911624722,565080.895056111
2018-05-04 13:00:00,11188743.104885554,564683.467703611,1081425.777722222,660458.976967222,1019967.573631944,1574234.373333611,795239.162890555,1306292.283292500,1078739.445978889,531201.185361389,694962.934417778,884340.496807222,889905.458849722,671975.435632500,564683.467703611
2018-05-03 13:00:00,11180778.174290277,564438.695162778,1080672.364388055,660008.497846667,1019278.315695000,1573027.757908889,794515.173958889,1305253.860968333,1078010.281828333,530888.197101389,694537.967477222,883746.994284167,889326.850873333,671511.911960000,564438.695162778
2018-05-02 13:00:00,11172301.276476666,563920.904187500,1079981.782973611,659634.348835555,1018645.118446389,1571821.832465833,793756.449620278,1304195.285083889,1077060.870589722,530301.413853889,693847.064524722,883190.519439444,888781.315926666,671085.274716667,563920.904187500
2018-05-01 13:00:00,11163102.386956944,563682.468905555,1079368.581657222,659344.170552778,1018072.546796389,1570109.848884722,792421.984537778,1302497.146220278,1076393.162208611,529987.931046944,693440.670261111,882606.273258889,888212.611855833,670647.459676389,563682.468905555
2018-04-30 13:00:00,11156905.920177498,563592.243284167,1078826.665784167,659138.797053333,1017586.035285278,1569093.201491944,791887.389439444,1301658.072521667,1075832.299292778,529769.733993611,693088.164955000,882068.434758889,887705.510849444,670251.614751944,563592.243284167
2018-04-29 13:00:00,11150620.062686110,563363.607507778,1078215.657715833,658859.964999444,1017033.115533889,1568208.599008333,791556.966192222,1301040.741826944,1075159.803924722,529410.904610833,692733.527105833,881486.156704444,887116.757291944,669797.867771667,563363.607507778
2018-04-28 13:00:00,11140473.634578055,563052.707580278,1077227.436577222,658114.438594167,1016049.330694167,1567073.722452222,790954.974510000,1300170.439265555,1073993.940943889,528526.559394444,691827.531923611,880813.883724444,886437.099683056,669284.276815278,563052.707580278
2018-04-27 13:00:00,11129793.241646388,562784.306313889,1076440.063744167,657618.119121944,1015290.575952500,1565583.382578055,789956.278060000,1298909.185671944,1072789.053815000,527637.366483611,690905.593286111,880148.502721667,885758.293417222,668756.826794167,562784.306313889
2018-04-26 13:00:00,11120915.002976665,562475.961507778,1075681.089595556,657156.388984167,1014551.397160555,1564244.309277778,789156.539966111,1297811.782739444,1071925.891427500,527142.808127778,690342.151631111,879519.804027222,885124.017580000,668258.822459444,562475.961507778
2018-04-25 13:00:00,11114561.734468333,562321.837063611,1075045.238991944,656852.541206111,1013969.890028889,1563362.256651389,788846.682285833,1297154.647261111,1071202.451215000,526846.178941111,689910.472605278,878969.318226667,884579.528133611,667822.528921389,562321.837063611
2018-04-24 13:00:00,11108483.367077222,562039.452695278,1074368.045229722,656484.812533333,1013336.143404167,1562575.663808611,788582.989488055,1296548.568097222,1070589.745193889,526590.229822500,689537.176293056,878427.389909722,884041.962974167,667400.640322778,562039.452695278
2018-04-23 13:00:00,11102437.149535555,561728.258671667,1073733.926888611,656145.657426667,1012739.246864444,1561745.519544722,788265.257330278,1295904.468926389,1070028.674496389,526337.100063889,689168.858675278,877898.946247778,883493.008223333,666976.484847778,561728.258671667
2018-04-22 13:00:00,11096283.411648610,561403.907282222,1073142.775702500,655868.470581666,1012192.155891389,1560833.875502222,787839.069535833,1295150.767040278,1069459.927339444,526094.862776667,688787.430468333,877382.882014444,882965.171478611,666566.023317222,561403.907282222
2018-04-21 13:00:00,11088735.635062499,561241.906590556,1072551.076501111,655588.772823889,1011642.691343333,1559997.791996389,787532.194724167,1294482.969117500,1068352.545848333,525335.236273889,687946.356819444,876805.996928056,882385.210931111,666114.791755278,561241.906590556
2018-04-20 13:00:00,11083243.033417776,561077.717681111,1072005.173218333,655371.713685833,1011151.924711389,1559238.258174167,787327.170563056,1293924.358589167,1067717.230766389,525125.557727222,687611.420044444,876243.752033611,881835.662590556,665690.811313611,561077.717681111
2018-04-19 13:00:00,11075177.669089444,560800.786154167,1071392.244327222,655070.882386111,1010576.364354444,1558082.424176944,786653.531387500,1292930.254734722,1066786.587213055,524544.444147778,686948.835893333,875655.625177500,881275.302590556,665261.172700278,560800.786154167
2018-04-18 13:00:00,11069265.732886666,560505.458925000,1070831.129423055,654837.353848055,1010077.025831111,1557144.805106389,786235.845282222,1292237.019626667,1066227.715559167,524321.598506389,686602.454730000,875117.848992222,880771.546864166,664861.389117222,560505.458925000
2018-04-17 13:00:00,11062479.503668888,560242.999038611,1070239.404812500,654568.006034167,1009555.967070833,1556029.216282500,785620.152291944,1291319.832123889,1065592.729543889,524073.409037500,686233.930835833,874569.828518889,880239.313584722,664437.713532222,560242.999038611
2018-04-16 13:00:00,11057298.062293889,559926.829221111,1069711.772092222,654354.319990278,1009066.923075833,1555277.751445278,785408.813171389,1290772.889060278,1065029.519793889,523890.610089444,685893.437778056,874075.749126667,879766.279826944,664049.996843611,559926.829221111
2018-04-15 13:00:00,11050428.503274165,559605.339661667,1069123.990962778,654070.105085833,1008495.486322778,1554162.654278889,784780.916121389,1289870.844408889,1064428.730603056,523606.332910000,685516.358147778,873526.213524722,879213.221685556,663633.649222500,559605.339661667
2018-04-14 13:00:00,11043197.005245833,559264.656185833,1068500.605837500,653756.472672778,1007911.950307500,1553005.711770833,784104.086824444,1288907.751198611,1063783.565413889,523307.481913056,685098.949676111,872972.118569444,878635.822981111,663212.488080555,559264.656185833
2018-04-13 13:00:00,11034455.662206110,558995.094994444,1067813.820229444,653383.420017500,1007251.351933889,1551818.148190833,783371.498177222,1287917.944030278,1062780.430320000,522645.419557222,684337.809551667,872376.004433889,878017.418558333,662742.397205833,558995.094994444
2018-04-12 13:00:00,11028409.224364999,558799.872361944,1067218.443801667,653113.689709167,1006703.788517222,1551040.850421667,783089.961164722,1287340.573297778,1062068.172671667,522309.148933889,683881.425009167,871819.743747500,877498.612860833,662324.814229722,558799.872361944
2018-04-11 13:00:00,11023003.534781666,558539.798405000,1066650.199983889,652865.956111389,1006191.688345278,1550265.627533055,782835.611836111,1286772.923613889,1061512.707482500,522089.769473056,683542.288571389,871306.541534167,877020.792411944,661949.427885000,558539.798405000
2018-04-10 13:00:00,11017398.370606109,558224.509235000,1066082.025645833,652621.444434167,1005657.107513611,1549463.739178889,782590.960421667,1286164.622055000,1060882.809192778,521900.279552222,683213.376800833,870768.093730556,876517.358717500,661536.553363055,558224.509235000
2018-04-09 13:00:00,11011649.200720555,558069.924909722,1065535.298355833,652386.569894722,1005150.299262778,1548581.777203056,782239.381680278,1285471.310592778,1060270.970337222,521715.573528889,682872.885690000,870257.105250833,876032.188320000,661135.840604167,558069.924909722
2018-04-08 13:00:00,11006479.452131389,557795.520185833,1064996.619371667,652178.958248889,1004654.652600000,1547821.492918889,782022.586451667,1284947.991212500,1059700.468254167,521550.766676944,682534.788601944,869755.253146667,875577.504069722,660738.370578333,557795.520185833
2018-04-07 13:00:00,10998941.996214166,557659.958725000,1064403.195848889,651886.015538611,1004073.642111944,1546919.286687778,781683.330795000,1284316.284860000,1058628.070425556,520786.257161111,681667.500356944,869210.458265833,875054.415639167,660313.538523333,557659.958725000
2018-04-06 13:00:00,10989883.427976388,557510.667877500,1063741.796584167,651531.759665278,1003438.246171389,1545966.638056667,781278.686393611,1283595.001275000,1057241.806446944,519609.394546944,680461.013747222,868629.141546111,874512.063300833,659877.880242222,557510.667877500
2018-04-05 13:00:00,10983253.978650832,557356.297323056,1063181.452454722,651285.269880278,1002921.559685278,1544927.465766111,780760.778559167,1282762.792008889,1056543.420056389,519297.722398611,680036.262637778,868079.275686667,874002.564275833,659455.415241111,557356.297323056
2018-04-04 13:00:00,10976351.208119722,557087.379583889,1062583.894611944,651015.795022222,1002367.583005000,1543832.311183333,780175.103706111,1281861.009803889,1055904.131694167,518987.005945000,679699.409249444,867472.908491667,873445.668561944,659006.386845000,557087.379583889
2018-04-03 13:00:00,10967350.529298054,556898.003678333,1061900.004820833,650632.053067222,1001724.988272222,1542324.026419444,779090.567846944,1280482.252338611,1055193.424555000,518597.307672222,679250.404440833,866814.323650278,872820.972958055,658520.203256389,556898.003678333
2018-04-02 13:00:00,10960516.879806387,556652.007570278,1061294.778045278,650351.530392500,1001171.005795000,1541327.354310555,778578.440566389,1279670.995589167,1054455.896855833,518297.839644167,678813.383718611,866237.628201667,872253.457138889,658064.569548333,556652.007570278
2018-04-01 13:00:00,10954980.694918333,556392.320886389,1060722.673132778,650100.572559444,1000657.448768333,1540563.602000000,778308.626862778,1279127.515673333,1053851.827746389,518096.323256944,678452.323423333,865706.003837222,871744.938374722,657648.839283056,556392.320886389
2018-03-31 13:00:00,10946643.114784443,556013.684946111,1060084.748932778,649767.660878889,1000047.341316111,1539531.219402778,777761.251266667,1278281.171768889,1052744.411946667,517303.162226944,677518.541284722,865151.064778889,871234.213655000,657218.327326111,556013.684946111
2018-03-30 13:00:00,10941180.467966390,555585.693443611,1059536.384906667,649540.235258889,999549.640067500,1538761.416177778,777532.230425278,1277737.293559444,1052133.146236944,517079.068071944,677144.023977778,864617.579632222,870742.775386944,656806.674265000,555585.693443611
2018-03-29 13:00:00,10935877.050171110,555122.563107222,1058981.830845556,649309.453080000,999059.530039444,1538005.802946389,777325.247561389,1277208.643646111,1051568.993253611,516871.675418333,676818.692365000,864084.864642222,870242.083184167,656400.233188889,555122.563107222
2018-03-28 13:00:00,10929983.851448610,554913.489947500,1058437.407963611,649089.725335556,998578.017281389,1537074.760617500,776943.735894444,1276520.374742222,1051009.973808333,516596.490396111,676487.183035555,863524.511497778,869730.249894722,655991.420981389,554913.489947500
2018-03-27 13:00:00,10922961.619427499,554844.321300278,1057798.079606667,648763.054637778,997998.099411111,1536074.840853333,776455.727191944,1275722.570683611,1050260.000711389,516186.851625556,675961.447527222,862975.562114722,869210.966907778,655554.418156389,554844.321300278
2018-03-26 13:00:00,10917306.113968056,554491.249884444,1057230.987107500,648503.193262222,997482.977165555,1535240.462744444,776142.483866111,1275103.166189722,1049686.599454722,515999.662414722,675624.209036667,862449.127624722,868709.417575278,655133.827526389,554491.249884444
2018-03-25 13:00:00,10910323.938141666,554315.592484722,1056625.848076111,648205.510636389,996926.000002778,1534144.389650833,775558.917597778,1274239.651754445,1049022.870358333,515646.107400833,675252.601496389,861869.086722778,868151.428300833,654681.526144167,554315.592484722
2018-03-24 13:00:00,10900626.326232222,554079.206766111,1055919.992166111,647757.839346944,996244.751623889,1532903.688666667,774795.601128333,1273201.764325833,1047798.404062778,514695.183135000,674276.318594444,861261.383455556,867564.837433333,654206.562293333,554079.206766111
2018-03-23 13:00:00,10890783.813675554,553902.143861111,1055231.561671667,647327.961398611,995579.682553055,1531649.994548055,774045.220832222,1272151.366028611,1046516.921790555,513682.471922222,673246.178997778,860633.359361389,866988.557215833,653730.537355555,553902.143861111
2018-03-22 13:00:00,10884182.868569723,553644.383919444,1054620.594354444,647021.905959722,995024.059813333,1530692.539451667,773581.649953889,1271376.989830278,1045846.987761389,513400.407964167,672889.479271111,860041.655774167,866427.648326944,653258.950108611,553644.383919444
2018-03-21 13:00:00,10878428.786803888,553216.286894444,1054066.519945000,646765.236972778,994509.655898333,1529920.722865833,773336.507339167,1270790.767385278,1045172.749896667,513142.462932778,672511.850572222,859493.999875000,865906.931763055,652811.381357778,553216.286894444
2018-03-20 13:00:00,10872761.648049167,552747.736158611,1053524.329648056,646539.259978333,994033.267408333,1529145.795453611,773076.594309167,1270191.797522222,1044518.870816667,512863.014199444,672138.274231111,858956.809907500,865384.445375278,652389.189199444,552747.736158611
2018-03-19 13:00:00,10867479.518584721,552183.257218056,1052993.291009444,646333.215978889,993565.148282222,1528403.806829167,772870.009860833,1269662.868955833,1043927.167395000,512655.996476667,671793.041270278,858433.086520278,864866.350883611,651975.535122500,552183.257218056
2018-03-18 13:00:00,10862162.920592222,551671.203796944,1052438.057193889,646107.723658056,993083.620061666,1527632.212200000,772645.583755278,1269142.151305833,1043354.999006111,512482.901732222,671473.395865278,857917.181047222,864364.762912500,651520.331854167,551671.203796944
2018-03-17 13:00:00,10857167.308356109,551350.541201944,1051902.941265833,645891.146507778,992625.399629167,1526923.852894166,772462.257006944,1268654.650348611,1042845.404153056,512310.837826389,671141.722611111,857413.325514722,863874.344309722,651121.426288611,551350.541201944
2018-03-16 13:00:00,10852107.746576944,550820.855409444,1051358.101566389,645676.241089722,992156.535535555,1526197.457340833,772268.161444445,1268165.243857500,1042334.834955278,512133.737655556,670801.810022500,856906.269961389,863381.981178889,650727.371968889,550820.855409444
2018-03-15 13:00:00,10846840.541360556,550541.227139167,1050804.538981944,645456.054543333,991676.334984722,1525417.415224444,772029.860957778,1267608.919440555,1041816.306396111,511947.721954167,670465.646140556,856390.381388056,862887.744276111,650339.617072778,550541.227139167
2018-03-14 13:00:00,10841713.850462221,549912.670567778,1050275.346222500,645246.496337500,991209.039479167,1524663.517713889,771783.499517500,1267068.508066944,1041322.421224167,511777.782422778,670143.859934167,855868.983592778,862402.929574722,649951.466376111,549912.670567778
2018-03-13 13:00:00,10836212.152214998,549253.330760556,1049740.228722778,645032.754259722,990723.575131944,1523879.385613333,771477.945821389,1266478.921963333,1040779.451358611,511558.308663056,669780.846141389,855326.310698889,861892.339443611,649542.084396944,549253.330760556
2018-03-12 13:00:00,10830943.500831665,548539.279255278,1049233.180395833,644843.601145000,990261.814496389,1523133.715949166,771209.235890833,1265910.886734722,1040243.690023333,511339.495282222,669446.964083333,854797.489586389,861383.921562778,649139.505681667,548539.279255278
2018-03-11 13:00:00,10823905.710324444,548248.772438611,1048615.874290833,644529.133431944,989700.742118056,1522049.124726944,770611.871331111,1265020.379402222,1039651.430652222,510973.094118889,669074.691987778,854190.056491389,860786.363956389,648702.947816667,548248.772438611
2018-03-10 12:00:00,10813728.391826110,547774.133444722,1047860.544660000,644058.918043611,988989.241940556,1520723.282391945,769760.533606111,1263887.712101944,1038495.437875555,509990.916990278,668126.573641944,853515.896626667,860110.076285278,648209.257662222,547774.133444722
2018-03-09 12:00:00,10803999.141775277,547470.599073333,1047142.892686667,643623.924717222,988302.240520555,1519097.332325000,768524.808412500,1262373.194341111,1037749.859595000,509593.369977500,667681.482270000,852841.673486111,859405.365936389,647662.997507222,547470.599073333
2018-03-08 12:00:00,10797483.432942221,546960.797650555,1046536.514986944,643311.627065833,987728.668154722,1518194.132012778,768117.637968333,1261645.159919444,1037059.725527222,509343.583285000,667318.421299722,852252.448587500,858796.489228889,647179.024905833,546960.797650555
2018-03-07 12:00:00,10791707.078610554,546287.620953333,1045987.598492222,643058.067930833,987220.733160833,1517382.906370555,767814.865567222,1261018.513658611,1036447.013732500,509147.685941944,666987.439621667,851691.776210555,858222.610815833,646727.867107778,546287.620953333
2018-03-06 12:00:00,10784832.458256665,545618.230847778,1045400.073227222,642767.431688889,986694.267295000,1516266.761904167,767189.731350278,1260118.375111389,1035795.372444444,508878.506152222,666626.498093889,851134.866047222,857657.483118333,646303.091823611,545618.230847778
2018-03-05 12:00:00,10778311.885244721,545149.186790278,1044786.150035000,642456.483663055,986150.282095278,1515330.269315000,766760.378952778,1259384.172498056,1035117.183347222,508608.620687778,666218.434890000,850550.956793056,857104.577103611,645844.375863889,545149.186790278
2018-03-04 12:00:00,10773113.722943610,544880.764024444,1044238.986138333,642220.587259167,985661.373920000,1514583.454590278,766584.364972222,1258872.992558056,1034548.173274444,508438.951031389,665867.638093055,850027.839595556,856628.029788889,645441.331722222,544880.764024444
2018-03-03 12:00:00,10764080.629920556,544777.555298333,1043570.757217222,641843.756802222,985041.546960278,1513132.543171389,765582.182256667,1257540.459524444,1033724.760932222,508094.752830000,665362.945746389,849332.760656667,855979.027701944,644875.136121111,544777.555298333
2018-03-02 12:00:00,10754414.206777778,544259.172648889,1042879.912708333,641422.641476944,984379.267724167,1511601.365850278,764447.910474167,1256125.506408611,1032957.270179722,507757.952233889,664868.532145278,848545.159696944,855191.918628889,644236.769250556,544259.172648889
2018-03-01 12:00:00,10747024.315604165,543679.065396667,1042173.858583889,640984.877598055,983704.093743333,1510630.684689167,763972.315250556,1255355.598455555,1032218.757403055,507489.252565833,664436.586325833,847880.332188056,854516.542558611,643661.416242222,543679.065396667
2018-02-28 12:00:00,10739199.222174166,543336.430378889,1041495.731624167,640608.649593055,983084.537112778,1509633.073438333,763500.484516944,1254568.423792222,1031264.707135833,506954.851748611,663774.675750000,847277.091983333,853881.491433611,643155.504045278,543336.430378889
2018-02-27 12:00:00,10730537.245310277,543129.951348889,1040814.930012222,640232.935958889,982469.005274444,1508175.462578056,762490.451806944,1253248.588406111,1030621.477848333,506578.202948056,663364.509091667,846657.455206389,853227.338246667,642656.887932500,543129.951348889
2018-02-26 12:00:00,10724206.675800832,542805.809942778,1040231.605447222,639953.979108611,981938.580895833,1507250.950878611,762078.292809167,1252541.167173611,1029978.091345000,506309.630761667,662990.097474722,846066.523345833,852663.109665000,642204.646895555,542805.809942778
2018-02-25 12:00:00,10717921.726095833,542366.606336667,1039719.837140000,639751.378708611,981481.098633333,1506281.594167222,761608.942742222,1251744.253434722,1029362.686961666,506002.675467778,662635.377632222,845469.332145278,852099.611973333,641764.937089444,542366.606336667
2018-02-24 12:00:00,10710643.230896109,542147.937936944,1039218.734362222,639549.346833333,981039.507655000,1505039.705559167,760875.916033611,1250717.198099722,1028648.516594167,505689.327908333,662263.074506389,844803.354077778,851484.139330555,641314.409935833,542147.937936944
2018-02-23 12:00:00,10701804.432798055,541990.826123889,1038639.042291944,639266.120959722,980504.091863611,1503543.071801111,759832.481780278,1249411.552845555,1027842.655007778,505233.467575556,661759.482625833,844111.188073056,850829.051843055,640832.226130556,541990.826123889
2018-02-22 12:00:00,10693589.565730277,541928.707989722,1038068.755390000,638971.931053056,979971.827036667,1502204.805707500,758920.783374722,1248278.319378611,1027090.167968333,504806.125530833,661295.076151944,843438.667340833,850188.560508889,640354.546288889,541928.707989722
2018-02-21 12:00:00,10686746.861951111,541888.254031667,1037524.968034444,638724.540797778,979475.325129722,1501189.782265000,758388.715535278,1247495.165206667,1026394.929792778,504452.804681944,660886.785837500,842773.151500555,849565.058033056,639875.635136389,541888.254031667
2018-02-20 12:00:00,10681489.549649166,541861.426812222,1037045.804601389,638556.355813611,979060.928069167,1500417.795502222,758149.667343333,1246955.498235278,1025778.891765555,504234.565600556,660533.488973333,842236.030746111,849053.340338889,639467.182659722,541861.426812222
2018-02-19 12:00:00,10676529.214053610,541745.287847778,1036565.795046667,638397.725248333,978645.311409444,1499676.145510833,757946.008561111,1246461.128312500,1025221.201953333,504060.381202778,660199.766539722,841713.843077500,848568.439103889,639073.468087500,541745.287847778
2018-02-18 12:00:00,10671776.458565833,541497.732289167,1036123.621824444,638278.004422778,978271.297593889,1498935.840226111,757746.424550555,1245940.876061666,1024693.605033611,503895.280449722,659872.152260556,841204.004495278,848111.002356667,638704.349290555,541497.732289167
2018-02-17 12:00:00,10665294.052956945,541349.714900278,1035632.627204167,638101.431628611,977837.250115556,1497846.881476111,757178.285832778,1245067.031381667,1024077.578486944,503513.758515833,659502.563835278,840643.316076389,847584.947902500,638308.380501111,541349.714900278
2018-02-16 12:00:00,10657490.583303609,541247.832679722,1035075.137674167,637829.216611667,977333.989644722,1496503.620110278,756317.086883056,1243902.430121944,1023452.480200278,503073.920394167,659071.038379722,840048.149050000,847003.622135556,637879.892098056,541247.832679722
2018-02-15 12:00:00,10651708.693209721,541091.367154167,1034572.369882778,637634.083675833,976882.567200556,1495615.705605000,755992.088951667,1243236.079038611,1022805.062667500,502845.466260833,658697.670075556,839499.025454722,846481.348690556,637447.225706111,541091.367154167
2018-02-14 12:00:00,10646470.033449166,540792.509745278,1034093.073804167,637479.813433333,976458.012066667,1494794.610446111,755732.803544444,1242648.356157500,1022238.030519167,502652.721565833,658341.386259167,838972.870282500,845998.058729445,637060.296640833,540792.509745278
2018-02-13 12:00:00,10640805.244231665,540730.351316389,1033575.846475000,637281.982070278,975989.088444167,1493968.267102500,755426.358016667,1242000.008707222,1021680.386929444,502392.702296944,657938.457220000,838422.190411667,845474.297543056,636655.659014722,540730.351316389
2018-02-12 12:00:00,10635093.570803055,540370.138067222,1032998.981855278,637010.111310555,975454.891314167,1493177.473109722,755122.275382222,1241397.109446667,1021099.133615555,502161.985297500,657538.528125278,837890.559921944,844990.845101667,636251.676322500,540370.138067222
