"Date & Time","use [kW]","gen [kW]","Register 1 [kW]","Register 2 [kW]","Register 3 [kW]","Register 4 [kW]","Register 5 [kW]","Register 6 [kW]","Register 7 [kW]","Register 8 [kW]","Register 9 [kW]","Register 10 [kW]","Register 11 [kW]","Register 12 [kW]","Solar [kW]"
2019-03-29 12:55:00,414.748823333,35.449570000,31.392936667,13.562546667,30.104080000,80.530073333,64.950990000,77.552786667,32.077920000,11.194950000,15.184846667,20.329366667,21.578060000,16.290266667,35.449570000
2019-03-29 12:50:00,392.608583333,15.581526667,30.302656667,12.100503333,28.523563333,77.528106667,61.571480000,73.618100000,31.770410000,11.255080000,15.404196667,17.874046667,19.091456667,13.568983333,15.581526667
2019-03-29 12:45:00,422.869653333,27.134080000,29.200286667,11.808003333,27.387896667,84.028020000,69.314163333,81.597243333,33.734513333,13.276653333,17.405253333,19.675753333,20.550540000,14.891326667,27.134080000
2019-03-29 12:40:00,452.919693333,23.527416667,29.090460000,11.883740000,27.109023333,88.911493333,75.221273333,88.587123333,32.880006667,12.220056667,16.217513333,24.971240000,25.749653333,20.078110000,23.527416667
2019-03-29 12:35:00,441.069840000,17.230146667,28.844250000,12.237993333,26.478073333,91.220033333,77.880746667,90.719920000,30.982340000,10.435253333,14.838710000,20.660343333,21.563633333,15.208543333,17.230146667
2019-03-29 12:30:00,422.180260000,22.799163333,30.850350000,15.847816667,29.575096667,85.299663333,70.423713333,83.892380000,30.386440000,9.962783333,14.929026667,18.758080000,19.495616667,12.759293333,22.799163333
2019-03-29 12:25:00,290.919626667,21.461096667,29.618766667,13.676960000,27.264046667,47.257140000,24.221826667,40.049520000,30.500203333,10.052423333,15.084603333,19.671356667,19.972010000,13.550770000,21.461096667
2019-03-29 12:20:00,284.779393333,31.691833333,30.762790000,14.401693333,27.441570000,41.976050000,18.910380000,34.125876667,30.731570000,10.215326667,15.083140000,22.626540000,22.242656667,16.261800000,31.691833333
2019-03-29 12:15:00,286.918310000,29.420456667,33.299963333,16.128430000,27.724733333,40.496790000,18.461893333,33.927956667,30.835253333,10.075933333,15.061026667,21.765473333,22.457506667,16.683350000,29.420456667
2019-03-29 12:10:00,320.930723333,26.272353333,45.298546667,31.064083333,41.096073333,40.194173333,18.588953333,33.539740000,30.818043333,10.016570000,15.054996667,19.696410000,20.454936667,15.108196667,26.272353333
2019-03-29 12:05:00,351.845806667,18.654676667,48.622343333,36.371433333,44.980623333,41.169543333,19.442190000,34.235313333,30.896826667,10.113950000,15.076106667,22.941680000,25.031830000,22.963966667,18.654676667
2019-03-29 12:00:00,338.922916667,23.614216667,50.236403333,39.552796667,47.368540000,39.939620000,19.734906667,33.323556667,31.350036667,10.705093333,15.648763333,17.668643333,19.069456667,14.325100000,23.614216667
2019-03-29 11:55:00,396.419450000,32.970786667,52.857653333,43.139310000,51.621656667,40.552013333,21.797360000,34.232833333,42.513820000,22.522966667,27.387836667,20.748130000,22.524860000,16.521010000,32.970786667
2019-03-29 11:50:00,454.139316667,20.772526667,63.031660000,56.045693333,63.698913333,42.118943333,23.557216667,35.309100000,48.211233333,28.580416667,32.738706667,21.516243333,22.468983333,16.862206667,20.772526667
2019-03-29 11:45:00,442.181240000,23.055336667,75.241530000,69.299550000,76.046063333,42.843916667,24.373473333,36.638756667,34.544423333,13.825800000,17.719540000,18.536940000,19.314153333,13.797093333,23.055336667
2019-03-29 11:40:00,430.455663333,32.046220000,75.866223333,69.987573333,76.960813333,41.335823333,23.173963333,35.021000000,31.920300000,11.307130000,15.395243333,17.658623333,18.657886667,13.171083333,32.046220000
2019-03-29 11:35:00,420.646093333,38.616920000,65.917523333,59.311460000,67.003520000,42.288770000,23.678943333,35.245470000,32.462083333,11.497023333,15.363273333,23.687346667,24.976660000,19.214020000,38.616920000
2019-03-29 11:30:00,336.367216667,20.981586667,42.425826667,29.771646667,39.693110000,42.555550000,23.492420000,35.320440000,32.818756667,11.909756667,15.887153333,21.920553333,23.291576667,17.280426667,20.981586667
2019-03-29 11:25:00,261.118020000,31.166703333,32.574933333,16.127063333,28.301446667,32.035813333,11.775706667,23.387746667,35.010283333,13.584736667,17.168306667,18.276676667,19.160483333,13.714823333,31.166703333
2019-03-29 11:20:00,264.523956667,42.455270000,32.988426667,16.043720000,28.458293333,32.970106667,12.561556667,24.097246667,33.208363333,11.827460000,16.274306667,21.517226667,20.231646667,14.345603333,42.455270000
2019-03-29 11:15:00,275.404016667,53.309636667,32.797273333,16.100233333,27.935573333,35.866013333,15.679293333,27.307476667,31.904746667,10.563826667,15.584363333,20.666996667,23.841486667,17.156733333,53.309636667
2019-03-29 11:10:00,274.906230000,44.045193333,30.819586667,13.989113333,25.350260000,36.216023333,16.320826667,27.236086667,33.745820000,12.041960000,16.797643333,20.255486667,24.317236667,17.816186667,44.045193333
2019-03-29 11:05:00,260.212453333,41.713036667,29.541723333,12.059756667,23.360646667,34.894833333,15.786396667,26.736230000,32.834143333,10.889613333,15.532090000,18.613383333,23.705253333,16.258383333,41.713036667
2019-03-29 11:00:00,239.666136667,30.942003333,28.867193333,11.837680000,23.364833333,30.558336667,11.471386667,22.977006667,32.686410000,11.029196667,15.622220000,17.932153333,19.704706667,13.615013333,30.942003333
2019-03-29 10:55:00,246.598320000,36.696350000,28.623086667,12.378753333,24.574626667,30.648880000,11.228420000,22.973133333,33.237486667,11.778996667,16.390396667,19.452726667,20.225250000,15.086563333,36.696350000
2019-03-29 10:50:00,249.660720000,35.375510000,27.546976667,12.043226667,23.963033333,30.724300000,11.233106667,22.822006667,32.572813333,11.354293333,15.985653333,21.871146667,22.165726667,17.378436667,35.375510000
2019-03-29 10:45:00,242.927866667,28.504486667,29.868990000,13.599196667,24.947430000,30.481023333,11.045176667,22.929066667,32.016620000,10.763400000,15.388323333,18.598846667,19.224020000,14.065773333,28.504486667
2019-03-29 10:40:00,246.343543333,21.228413333,30.144486667,14.333666667,25.063446667,30.794816667,11.775993333,23.004426667,32.377306667,11.409880000,15.727336667,18.319880000,19.321923333,14.070380000,21.228413333
2019-03-29 10:35:00,254.173820000,13.570206667,29.707893333,13.942753333,25.037906667,30.811590000,11.791643333,23.015410000,34.205786667,12.948383333,16.571433333,19.792463333,20.711606667,15.636950000,13.570206667
2019-03-29 10:30:00,284.517500000,16.566090000,32.818590000,17.206326667,28.922466667,33.192336667,14.403746667,25.484953333,32.956653333,11.701136667,15.341036667,25.899596667,26.170963333,20.419693333,16.566090000
2019-03-29 10:25:00,266.921073333,14.352723333,30.706483333,16.388676667,28.527406667,34.616306667,15.150433333,26.418630000,33.038330000,11.792430000,15.352896667,20.718573333,19.612126667,14.598780000,14.352723333
2019-03-29 10:20:00,267.321456667,13.515980000,29.570116667,15.398766667,27.036640000,36.618876667,16.059280000,27.317166667,33.552643333,12.866270000,16.657496667,19.808326667,18.934380000,13.501493333,13.515980000
2019-03-29 10:15:00,265.874866667,15.107400000,30.522016667,15.828516667,27.163183333,34.939426667,13.854300000,25.479526667,32.532406667,11.526723333,15.330136667,21.906836667,21.054043333,15.737750000,15.107400000
2019-03-29 10:10:00,266.621860000,13.530023333,31.661016667,17.419516667,28.852280000,33.092790000,11.860663333,23.581110000,33.017203333,11.777283333,15.437583333,21.004183333,21.877546667,17.040683333,13.530023333
2019-03-29 10:05:00,254.347016667,17.217416667,29.057273333,13.873146667,24.939946667,33.148180000,12.101780000,23.442450000,33.833863333,12.595310000,17.125356667,19.079400000,20.292203333,14.858106667,17.217416667
2019-03-29 10:00:00,251.966993333,22.251030000,28.514833333,13.894496667,24.851710000,32.926006667,12.070340000,23.388920000,33.630316667,12.213083333,17.357586667,19.026916667,19.575336667,14.517446667,22.251030000
2019-03-29 09:55:00,253.198250000,17.450053333,29.348736667,14.837186667,25.424940000,33.096706667,11.859860000,23.380720000,32.134800000,10.627120000,15.880930000,20.401980000,20.445026667,15.760243333,17.450053333
2019-03-29 09:50:00,265.193533333,17.196383333,30.776160000,15.210906667,26.426593333,33.108360000,12.706550000,24.199296667,33.654203333,12.142556667,17.424856667,21.346806667,21.442720000,16.754523333,17.196383333
2019-03-29 09:45:00,249.704756667,22.355736667,29.208856667,15.511020000,25.907880000,32.024833333,11.248463333,24.859333333,32.010646667,10.592796667,15.885606667,18.781346667,19.388633333,14.285340000,22.355736667
2019-03-29 09:40:00,257.022976667,18.587400000,30.173166667,17.385956667,27.259236667,33.968263333,13.422700000,26.808996667,31.391840000,10.393156667,15.802806667,18.182666667,18.510970000,13.723216667,18.587400000
2019-03-29 09:35:00,268.973593333,20.096703333,28.595453333,16.579490000,25.379443333,35.013880000,14.827420000,27.455796667,32.683950000,11.353983333,16.798706667,20.015670000,21.379950000,18.889850000,20.096703333
2019-03-29 09:30:00,275.790410000,15.406886667,26.260163333,16.573376667,22.769456667,33.699966667,13.480076667,26.362203333,32.750546667,11.175073333,16.503716667,25.196910000,27.169600000,23.849320000,15.406886667
2019-03-29 09:25:00,247.643986667,16.319153333,26.984190000,17.865173333,24.374313333,31.348326667,10.806553333,23.824953333,32.280640000,10.629213333,15.907293333,18.161866667,22.342493333,13.118970000,16.319153333
2019-03-29 09:20:00,255.500646667,15.890586667,30.175086667,20.635716667,27.894293333,30.899230000,10.273236667,23.117896667,33.370853333,11.728760000,16.076390000,18.781533333,19.446470000,13.101180000,15.890586667
2019-03-29 09:15:00,256.131050000,15.474953333,28.041193333,17.600970000,25.183003333,30.520533333,9.987003333,23.133553333,34.486476667,13.016450000,17.338756667,21.419176667,20.569133333,14.834800000,15.474953333
2019-03-29 09:10:00,252.757570000,11.611536667,25.955726667,14.992276667,23.492190000,31.031900000,10.488120000,23.325460000,33.650546667,12.031056667,16.426273333,21.888270000,22.201253333,17.274496667,11.611536667
2019-03-29 09:05:00,243.854313333,14.619376667,24.360610000,11.509546667,21.969293333,33.279140000,12.253850000,24.208656667,33.656366667,11.608633333,15.924836667,18.153606667,21.748370000,15.181403333,14.619376667
2019-03-29 09:00:00,256.580220000,14.697403333,23.860816667,11.483823333,21.858560000,36.765143333,15.807386667,27.150626667,35.138620000,13.184046667,17.346026667,18.007826667,21.144103333,14.833240000,14.697403333
2019-03-29 08:55:00,260.707976667,12.739770000,22.191030000,10.041523333,21.931180000,38.303220000,17.009813333,27.821276667,33.612330000,11.664716667,15.946173333,20.670653333,23.816550000,17.699510000,12.739770000
2019-03-29 08:50:00,262.340963333,14.461966667,23.916103333,11.573973333,23.320160000,37.822440000,16.206273333,27.090640000,32.706320000,11.174956667,16.134373333,21.436663333,23.196653333,17.762406667,14.461966667
2019-03-29 08:45:00,252.875163333,16.435326667,25.532646667,14.395920000,25.980536667,35.507286667,13.816116667,24.823303333,33.635080000,12.005810000,17.342510000,18.258026667,18.157360000,13.420566667,16.435326667
2019-03-29 08:40:00,237.520420000,11.261556667,22.283653333,9.832863333,21.697556667,35.123650000,13.415120000,24.134476667,32.393216667,10.797890000,16.110366667,17.987936667,20.414123333,13.329566667,11.261556667
2019-03-29 08:35:00,241.460003333,9.047750000,21.395973333,9.644763333,21.498483333,33.477780000,12.825826667,23.392993333,32.415283333,10.649610000,15.911550000,20.812113333,23.609493333,15.826133333,9.047750000
2019-03-29 08:30:00,255.969050000,5.814966667,22.837663333,10.349040000,21.585596667,33.000433333,12.395250000,23.691483333,33.646143333,11.909160000,17.328516667,25.108360000,24.608800000,19.508603333,5.814966667
2019-03-29 08:25:00,239.853893333,7.859606667,23.816723333,10.848196667,22.234196667,32.703273333,11.753670000,23.888193333,32.389983333,10.625956667,16.069333333,21.037590000,20.009976667,14.476800000,7.859606667
2019-03-29 08:20:00,234.700953333,3.288496667,23.230060000,10.161990000,21.619493333,33.093350000,11.481960000,24.004503333,32.436293333,10.741366667,16.129480000,19.607036667,18.866033333,13.329386667,3.288496667
2019-03-29 08:15:00,251.149526667,-0.285313333,25.348203333,10.874626667,22.242660000,34.171920000,12.380840000,24.338853333,33.146780000,11.393260000,16.708496667,22.488146667,21.843633333,16.212106667,-0.285313333
2019-03-29 08:10:00,250.110376667,-1.552010000,23.368306667,10.503210000,21.797100000,34.800600000,13.202023333,24.460260000,33.016373333,11.283480000,16.781213333,22.102780000,22.237260000,16.557770000,-1.552010000
2019-03-29 08:05:00,238.261053333,-1.551910000,23.008603333,10.061793333,21.743640000,35.394383333,14.132656667,24.427583333,32.952816667,11.178416667,16.268273333,17.990206667,18.192426667,12.910253333,-1.551910000
2019-03-29 08:00:00,243.943583333,-1.555560000,22.454993333,7.820536667,20.226793333,37.396730000,16.284856667,25.109146667,33.096166667,11.463343333,16.229920000,19.733853333,19.618746667,14.508496667,-1.555560000
2019-03-29 07:55:00,253.885213333,-1.562006667,23.998586667,8.472100000,20.945566667,37.999856667,16.171946667,25.355823333,34.858510000,12.958693333,17.421783333,20.196423333,20.328473333,15.177450000,-1.562006667
2019-03-29 07:50:00,273.213870000,-1.562186667,27.191410000,11.810460000,24.059833333,40.879106667,18.417326667,28.052976667,34.137346667,12.346193333,16.817483333,21.641186667,21.190793333,16.669753333,-1.562186667
2019-03-29 07:45:00,247.281143333,-1.557090000,22.459666667,7.672606667,19.393816667,40.712196667,18.026020000,27.709243333,33.553296667,11.665850000,16.136546667,19.330186667,17.710563333,12.911150000,-1.557090000
2019-03-29 07:40:00,255.807620000,-1.559526667,21.682520000,6.580206667,18.626120000,40.927733333,18.097950000,27.292910000,35.029293333,13.058480000,17.568696667,21.415540000,20.639316667,14.888853333,-1.559526667
2019-03-29 07:35:00,241.431670000,-1.555913333,21.107210000,6.786623333,18.385046667,37.622806667,15.145800000,24.149296667,33.552993333,11.683433333,16.141423333,20.843860000,20.566666667,15.446510000,-1.555913333
2019-03-29 07:30:00,238.069476667,-1.557153333,21.065503333,6.694106667,18.144976667,37.834483333,15.445783333,24.218883333,32.520643333,10.692960000,16.154960000,20.447033333,19.848890000,15.001253333,-1.557153333
2019-03-29 07:25:00,255.734483333,-1.551820000,20.846973333,6.408090000,17.942806667,37.869050000,14.801193333,27.250866667,35.472380000,13.966596667,18.732636667,23.032340000,22.562983333,16.848566667,-1.551820000
2019-03-29 07:20:00,254.670900000,-1.549313333,20.186373333,6.777290000,18.107936667,38.731213333,16.330140000,28.960580000,34.425686667,13.216440000,17.602250000,21.853816667,22.699730000,15.779443333,-1.549313333
2019-03-29 07:15:00,260.748593333,-1.546623333,21.396760000,7.666543333,18.659336667,39.023420000,16.935603333,29.205733333,33.766910000,13.616926667,17.638566667,23.212050000,23.982393333,15.644350000,-1.546623333
2019-03-29 07:10:00,258.707393333,-1.542590000,21.324903333,7.729403333,18.571610000,37.885143333,15.961210000,28.364260000,34.698230000,14.633013333,18.742870000,22.416743333,23.929950000,14.450056667,-1.542590000
2019-03-29 07:05:00,257.392073333,-1.541006667,21.790566667,8.554363333,18.907030000,38.048203333,17.101093333,28.103320000,33.353366667,13.542013333,17.531663333,23.136346667,22.731316667,14.592790000,-1.541006667
2019-03-29 07:00:00,255.301616667,-1.546413333,24.238630000,10.093353333,19.542706667,37.584556667,16.380916667,27.836583333,33.857473333,13.580323333,17.589400000,20.925173333,21.165310000,12.507190000,-1.546413333
2019-03-29 06:55:00,263.974133333,-1.548486667,26.631133333,13.190540000,22.428650000,36.948156667,15.920463333,27.959606667,35.370806667,14.495860000,18.443860000,19.900810000,20.705110000,11.979136667,-1.548486667
2019-03-29 06:50:00,254.075820000,-1.538526667,23.275350000,8.706610000,18.650063333,35.674783333,14.902340000,27.644153333,35.657850000,14.901593333,18.681040000,20.991516667,21.683350000,13.307170000,-1.538526667
2019-03-29 06:45:00,258.167210000,-1.541326667,22.845030000,8.354070000,18.460186667,35.048380000,14.295563333,27.612563333,35.452913333,14.804270000,17.800253333,23.657233333,24.174093333,15.662653333,-1.541326667
2019-03-29 06:40:00,246.146446667,-1.543590000,22.065920000,8.022266667,18.387436667,35.497096667,14.465880000,27.843826667,34.708163333,14.426353333,17.735456667,20.432653333,20.499056667,12.062336667,-1.543590000
2019-03-29 06:35:00,255.601983333,-1.547600000,22.373100000,7.856226667,18.432716667,36.450480000,14.909466667,28.106856667,37.190773333,16.700956667,19.553430000,21.509456667,20.650296667,11.868223333,-1.547600000
2019-03-29 06:30:00,260.978950000,-1.537133333,22.541443333,8.493466667,18.869336667,36.177780000,14.761803333,27.956333333,36.111040000,16.344350000,19.240100000,23.757393333,22.788020000,13.937883333,-1.537133333
2019-03-29 06:25:00,274.007910000,-1.535410000,23.545470000,9.122773333,19.455963333,36.156573333,14.640740000,27.618810000,35.836630000,16.111490000,19.055566667,27.636173333,26.859593333,17.968126667,-1.535410000
2019-03-29 06:20:00,255.767786667,-1.539313333,22.082393333,8.550426667,18.351860000,36.391046667,14.661963333,27.920126667,36.089453333,16.191543333,19.219096667,21.774543333,21.888693333,12.646640000,-1.539313333
2019-03-29 06:15:00,251.010493333,-1.540516667,21.711023333,8.250770000,18.135136667,36.884473333,14.589426667,28.080336667,34.012136667,13.997756667,17.873476667,19.930326667,23.842066667,13.703563333,-1.540516667
2019-03-29 06:10:00,250.119506667,-1.551906667,21.287220000,7.836270000,18.050253333,36.782703333,14.382073333,27.933940000,32.054030000,12.348986667,15.940530000,22.069413333,25.692563333,15.741523333,-1.551906667
2019-03-29 06:05:00,237.613023333,-1.542096667,21.282470000,7.954626667,18.630190000,32.608800000,11.187950000,24.553110000,31.250673333,11.396646667,15.063420000,22.491023333,25.406150000,15.787963333,-1.542096667
2019-03-29 06:00:00,212.804163333,-1.532550000,22.386186667,9.263696667,19.978686667,29.695856667,7.526403333,21.192476667,29.637496667,9.881890000,13.392343333,19.634326667,18.987463333,11.227336667,-1.532550000
2019-03-29 05:55:00,182.827413333,-1.538023333,17.339913333,3.943993333,14.276126667,27.994443333,5.221286667,19.282330000,22.887720000,8.468823333,13.036310000,19.761263333,18.806106667,11.809096667,-1.538023333
2019-03-29 05:50:00,190.120706667,-1.546410000,19.300743333,4.949133333,15.181983333,28.011940000,4.982860000,19.311453333,21.800836667,8.191983333,13.069156667,21.233803333,20.744086667,13.342726667,-1.546410000
2019-03-29 05:45:00,194.078106667,-1.551963333,19.058200000,4.705893333,14.715926667,28.526930000,5.409166667,19.164523333,21.846973333,8.165583333,13.098700000,22.699913333,21.973620000,14.712676667,-1.551963333
2019-03-29 05:40:00,183.077720000,-1.553506667,18.830776667,4.867200000,14.574710000,28.513223333,5.377966667,19.166026667,21.866746667,8.218400000,13.058090000,19.489650000,17.985713333,11.129216667,-1.553506667
2019-03-29 05:35:00,185.929930000,-1.537743333,18.968000000,4.311310000,14.957803333,28.166530000,5.401816667,19.254620000,22.011990000,8.313703333,13.047736667,20.347033333,19.252130000,11.897256667,-1.537743333
2019-03-29 05:30:00,195.642470000,-1.539380000,18.293350000,4.150866667,14.987476667,28.293873333,5.351930000,19.254780000,22.736350000,8.972606667,13.115240000,21.944180000,24.793733333,13.748083333,-1.539380000
2019-03-29 05:25:00,207.657973333,-1.541993333,18.458346667,4.136743333,15.121010000,28.966133333,5.750620000,19.902793333,22.971796667,9.141566667,13.101793333,25.302780000,27.619950000,17.184440000,-1.541993333
2019-03-29 05:20:00,190.658363333,-1.541443333,18.582760000,4.205003333,15.061156667,30.028583333,5.552250000,19.792693333,23.161303333,9.338640000,13.154720000,20.509246667,19.375943333,11.896063333,-1.541443333
2019-03-29 05:15:00,189.522310000,-1.519713333,18.321466667,4.536673333,14.987583333,29.774380000,5.172596667,19.629760000,23.007743333,9.270410000,13.110403333,20.645553333,18.899893333,12.165846667,-1.519713333
2019-03-29 05:10:00,203.845813333,-1.522863333,20.924903333,7.297076667,17.532003333,29.594263333,4.993373333,19.598080000,22.523730000,9.026950000,13.221316667,22.992736667,21.402793333,14.738586667,-1.522863333
2019-03-29 05:05:00,201.627323333,-1.530250000,19.823780000,7.144086667,16.992433333,29.784253333,5.354256667,19.644113333,22.439303333,8.926350000,13.094483333,22.831013333,21.043010000,14.550240000,-1.530250000
2019-03-29 05:00:00,187.328380000,-1.537036667,17.881563333,4.414643333,14.671286667,30.129323333,5.616530000,19.805453333,22.769220000,8.769450000,13.341380000,20.015163333,18.185680000,11.728686667,-1.537036667
2019-03-29 04:55:00,197.534886667,-1.540823333,18.930493333,4.898330000,15.675560000,30.130113333,5.346653333,19.722293333,21.871936667,7.971456667,13.169510000,23.108413333,21.617736667,15.092390000,-1.540823333
2019-03-29 04:50:00,190.295480000,-1.547616667,17.270290000,3.930436667,14.879800000,29.064320000,4.836530000,19.480543333,21.172390000,7.697626667,13.110856667,23.257500000,21.646793333,13.948393333,-1.547616667
2019-03-29 04:45:00,194.415726667,-1.535423333,17.293236667,3.662200000,14.847636667,28.720043333,4.734306667,19.617353333,21.703540000,8.019423333,13.151133333,24.753470000,22.609913333,15.303470000,-1.535423333
2019-03-29 04:40:00,185.262183333,-1.537606667,17.021380000,3.654163333,14.649853333,29.442940000,5.545166667,20.159093333,22.045073333,8.072866667,13.181556667,21.447013333,18.673753333,11.369323333,-1.537606667
2019-03-29 04:35:00,186.431860000,-1.550446667,16.910643333,3.634513333,14.662270000,28.804103333,5.076900000,19.572090000,21.678696667,7.883166667,13.169120000,21.501980000,18.497916667,15.040460000,-1.550446667
2019-03-29 04:30:00,193.071366667,-1.557560000,17.594750000,3.994376667,14.729226667,29.013743333,5.287553333,19.597546667,21.352146667,7.804133333,13.145490000,22.393016667,20.641673333,17.517710000,-1.557560000
2019-03-29 04:25:00,195.187830000,-1.554573333,18.162933333,4.253966667,14.965506667,29.192420000,5.190230000,19.564983333,21.803810000,7.922276667,13.204190000,23.289210000,22.303693333,15.334610000,-1.554573333
2019-03-29 04:20:00,196.069320000,-1.539016667,18.444126667,3.979880000,15.081703333,29.118056667,4.766386667,19.613840000,22.130596667,8.040276667,13.249013333,23.425633333,23.019506667,15.200300000,-1.539016667
2019-03-29 04:15:00,194.550950000,-1.546266667,21.952663333,7.958836667,19.125996667,28.970800000,4.636756667,19.690960000,22.027853333,8.270966667,13.246263333,19.559193333,17.985166667,11.125493333,-1.546266667
2019-03-29 04:10:00,200.122910000,-1.549686667,18.921083333,4.727360000,15.797196667,28.870100000,4.471670000,19.569893333,22.396253333,8.806186667,13.166170000,24.842790000,22.494706667,16.059500000,-1.549686667
2019-03-29 04:05:00,214.689776667,-1.547556667,20.538066667,4.711136667,15.405156667,30.238856667,5.244003333,19.996990000,22.877013333,8.934443333,13.236216667,28.072556667,25.857000000,19.578336667,-1.547556667
2019-03-29 04:00:00,197.134893333,-1.559833333,20.125746667,4.614310000,15.326396667,30.728406667,5.670783333,20.146063333,23.338240000,9.271650000,13.315323333,20.949926667,20.500076667,13.147970000,-1.559833333
2019-03-29 03:55:00,195.277473333,-1.572716667,19.896433333,4.721953333,15.217536667,30.460440000,5.152433333,19.980326667,23.014033333,9.022053333,13.262280000,20.266776667,21.012106667,13.271100000,-1.572716667
2019-03-29 03:50:00,197.282346667,-1.568880000,18.590466667,4.500296667,14.928053333,30.395303333,4.747716667,19.903033333,22.391380000,8.675483333,13.208856667,21.780720000,23.254683333,14.906353333,-1.568880000
2019-03-29 03:45:00,201.516880000,-1.559493333,17.289463333,3.828813333,14.865633333,30.969716667,5.561540000,20.451093333,22.756330000,8.781653333,13.233190000,23.223926667,24.251206667,16.304313333,-1.559493333
2019-03-29 03:40:00,187.841710000,-1.561220000,17.722160000,3.776540000,14.927413333,30.536120000,5.019320000,20.041363333,22.519190000,8.264170000,13.271290000,20.657586667,18.846370000,12.260186667,-1.561220000
2019-03-29 03:35:00,181.930670000,-1.564090000,17.245256667,3.785066667,14.857430000,29.673143333,5.260423333,19.719256667,21.731710000,7.835223333,13.206526667,19.759413333,17.436986667,11.420233333,-1.564090000
2019-03-29 03:30:00,186.175033333,-1.560490000,17.394080000,3.790950000,14.918253333,29.097506667,5.160556667,19.735420000,21.308946667,7.649126667,13.171576667,20.956546667,19.821750000,13.170320000,-1.560490000
2019-03-29 03:25:00,201.261316667,-1.559180000,19.892500000,6.144370000,17.023990000,29.309050000,5.145450000,19.726336667,21.932663333,7.967703333,13.230666667,23.112933333,22.474686667,15.300966667,-1.559180000
2019-03-29 03:20:00,209.884803333,-1.560013333,21.833953333,8.494903333,19.201780000,29.113213333,4.543926667,19.725966667,22.366346667,8.124060000,13.274430000,23.986553333,23.290870000,15.928800000,-1.560013333
2019-03-29 03:15:00,184.474330000,-1.547886667,19.292546667,4.689386667,15.297990000,29.197090000,4.671420000,19.698913333,21.636290000,7.798603333,13.208030000,19.542903333,18.025806667,11.415350000,-1.547886667
2019-03-29 03:10:00,187.849146667,-1.555396667,18.569966667,4.239636667,15.268193333,29.373326667,4.869436667,19.650523333,21.417380000,7.733950000,13.184013333,21.185136667,19.335186667,13.022396667,-1.555396667
2019-03-29 03:05:00,193.464903333,-1.563393333,18.405573333,3.915766667,15.158356667,29.244596667,5.058363333,19.643803333,21.911293333,7.962173333,13.236923333,22.922656667,21.211850000,14.793546667,-1.563393333
2019-03-29 03:00:00,188.464506667,-1.559150000,18.743446667,4.163790000,15.260343333,29.437053333,5.412946667,19.937900000,22.296503333,8.031093333,13.274910000,20.313973333,19.212670000,12.379876667,-1.559150000
2019-03-29 02:55:00,188.799260000,-1.570993333,18.302400000,3.844593333,15.080606667,29.379156667,5.367796667,20.040696667,22.627306667,8.860996667,13.242323333,20.992840000,19.184086667,11.876456667,-1.570993333
2019-03-29 02:50:00,195.154473333,-1.566816667,18.459216667,3.828053333,15.072473333,30.523213333,5.193556667,20.005663333,22.450816667,8.795523333,13.172323333,23.531926667,20.197136667,13.924570000,-1.566816667
2019-03-29 02:45:00,194.073220000,-1.554030000,17.794976667,3.967510000,14.836026667,30.572810000,5.091196667,20.037486667,22.869160000,8.896243333,13.215690000,22.119613333,20.638640000,14.033866667,-1.554030000
2019-03-29 02:40:00,192.211273333,-1.563590000,19.181180000,4.731570000,15.090570000,30.392580000,4.968230000,20.028863333,23.372113333,9.179930000,13.250823333,20.663170000,19.013843333,12.338400000,-1.563590000
2019-03-29 02:35:00,191.039173333,-1.558030000,19.390610000,4.942130000,15.315596667,30.549656667,5.422060000,19.962916667,22.513530000,8.828743333,13.180303333,20.227326667,18.721663333,11.984636667,-1.558030000
2019-03-29 02:30:00,203.980653333,-1.538463333,22.271976667,8.325373333,18.851240000,30.226683333,5.345190000,19.844480000,22.440126667,8.800723333,13.230523333,21.090110000,20.294123333,13.260103333,-1.538463333
2019-03-29 02:25:00,196.138420000,-1.546730000,19.307603333,4.783320000,15.563810000,30.319506667,5.439036667,19.869743333,21.580453333,7.958210000,13.148113333,22.320526667,21.325923333,14.522173333,-1.546730000
2019-03-29 02:20:00,196.372496667,-1.544893333,16.664410000,3.239773333,14.396730000,29.507030000,4.781903333,19.604186667,21.477300000,7.854363333,13.146913333,24.897950000,23.862446667,16.939490000,-1.544893333
2019-03-29 02:15:00,178.268143333,-1.554116667,16.968916667,3.322816667,14.517873333,28.899450000,4.581830000,19.501276667,21.297910000,7.715590000,13.135576667,19.352240000,17.845323333,11.129340000,-1.554116667
2019-03-29 02:10:00,184.166576667,-1.546846667,18.009720000,3.860410000,14.610263333,28.763473333,4.525483333,19.569533333,21.316286667,7.774510000,13.121930000,20.793056667,19.220953333,12.600956667,-1.546846667
2019-03-29 02:05:00,190.289703333,-1.533603333,18.325373333,4.269640000,14.726876667,28.939526667,5.045626667,19.569023333,21.750103333,8.136426667,13.359126667,21.924420000,20.368633333,13.874926667,-1.533603333
2019-03-29 02:00:00,196.535836667,-1.537940000,19.429793333,5.122756667,15.673560000,29.542066667,5.899213333,19.893320000,22.260676667,8.136903333,13.208990000,22.006816667,21.317723333,14.044016667,-1.537940000
