Date & Time,use [kW],gen [kW],Register 1 [kW],Register 2 [kW],Register 3 [kW],Register 4 [kW],Register 5 [kW],Register 6 [kW],Register 7 [kW],Register 8 [kW],Register 9 [kW],Register 10 [kW],Register 11 [kW],Register 12 [kW],Solar [kW],,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
12/31/2018 12:00,209.6374601,13.39278477,21.31152895,7.52656522,19.03805629,28.79267711,5.284138634,21.31624561,22.40681924,9.488669387,15.7596442,22.00901273,21.02373772,15.68036501,13.39278477,,,Pmax at noon,26.03779247,19.55483806,29.75214605,14.19514483,40.31428802,,,,,,,
12/30/2018 12:00,258.242478,7.267040914,23.66084213,9.623593681,21.74743654,33.21348661,10.87342287,25.37556729,30.24663005,15.6273377,18.51435254,25.9214527,24.53622818,18.90212767,7.267040914,,,,,,,,,,,,,,,
12/29/2018 12:00,304.1431459,3.689759352,28.52630163,14.75178414,26.80861189,37.77436647,15.98714413,28.76104623,32.53178887,22.00217901,20.68980744,28.27879819,27.55882439,20.47249357,3.689759352,,,,,,,,,,,,,,,
12/28/2018 12:00,252.4540013,19.10219654,24.54587737,10.62502534,22.6607552,33.79102406,11.81383615,25.47271057,27.90275201,11.62137118,16.27757764,25.30668211,23.62749816,18.80889154,19.10219654,,,,,,,,,,,,,,,
12/27/2018 12:00,216.4555261,28.06548591,19.49401287,6.103584259,16.7630735,30.71575412,7.764399248,23.1203681,27.29398267,8.747438229,14.05051788,22.76705637,21.45009278,18.18524604,28.06548591,,,,,,,,,,,,,,,
12/26/2018 12:00,214.6642768,8.080302326,19.46539038,5.304369653,16.41762078,30.48805616,6.811839572,23.29526221,27.3594145,9.042116053,14.34894513,23.02862438,21.74880769,17.35383032,8.080302326,,,,,,,,,,,,,,,
12/25/2018 12:00,200.5195549,7.52562103,18.85475428,5.519693854,16.32487188,28.42584522,5.919742222,21.04112674,23.56583361,8.254811609,13.83798593,21.59727199,20.88176361,16.29585391,7.52562103,,,,,,,,,,,,,,,
12/24/2018 12:00,330.6920395,7.686977176,34.215943,21.63534918,32.67966728,37.98569248,17.20367703,30.43452109,34.4502422,20.53461038,26.97664293,26.53431655,27.49097646,20.5504009,7.686977176,,,,,,,,,,,,,,,
12/23/2018 12:00,372.2461949,22.25735692,38.77589306,27.02559971,38.18074447,41.78065228,20.50310502,34.21147468,38.46550691,24.04771251,29.65176194,28.30485479,29.70529634,21.59359323,22.25735692,,,,,,,,,,,,,,,
12/22/2018 12:00,405.2469613,26.33995466,46.20269423,36.95949622,46.66469345,44.68128721,22.90308498,36.59953743,40.37884218,24.2147746,30.25998285,27.3815771,28.29411265,20.7068784,26.33995466,,,,,,,,,,,,,,,
12/21/2018 12:00,389.0876322,27.30023462,41.17959302,30.37068473,41.10034899,43.92322057,22.53978892,36.60399381,40.29820929,24.79016977,30.43361238,28.00071186,28.66358703,21.18371179,27.30023462,,,,,,,,,,,,,,,
12/20/2018 12:00,392.3056194,29.27094317,42.35409344,30.78165005,42.18722845,44.85415756,22.58761738,35.87805199,39.47327698,22.70023402,29.10103882,29.41287439,30.19788157,22.77751475,29.27094317,,,,,,,,,,,,,,,
12/19/2018 12:00,428.7487218,12.11356736,45.57490302,35.12133586,46.02609762,50.30591052,29.3294245,42.13590318,42.22486847,26.56501857,32.84478673,28.2843199,28.70894425,21.62720917,12.11356736,,,,,,,,,,,,,,,
12/18/2018 12:00,420.8198355,12.41642571,43.65108502,33.75995752,43.38999666,48.91460969,27.98530133,41.56948381,41.84715104,26.28093572,32.76323119,29.01972841,29.65449524,21.98385982,12.41642571,,,,,,,,,,,,,,,
12/17/2018 12:00,388.7978836,17.67167788,40.2745564,28.41396168,39.95892325,44.12266145,23.28879568,35.85346417,39.12116707,24.78403538,30.90076044,28.57130091,30.61033405,22.89792308,17.67167788,,,,,,,,,,,,,,,
12/16/2018 12:00,435.5665981,12.31930061,46.84623966,36.9082242,48.05092549,51.14578457,29.72315197,41.13401969,41.58539293,27.00838657,32.82964031,28.99045372,29.04163615,22.30274288,12.31930061,,,,,,,,,,,,,,,
12/15/2018 12:00,410.718946,24.45366951,42.85852844,32.23270005,43.27777927,48.1469228,25.5037022,38.0785094,42.23485927,26.82696229,34.21825332,28.06535265,27.693555,21.58182134,24.45366951,,,,,,,,,,,,,,,
12/14/2018 12:00,374.3318788,12.79730255,39.48199156,27.96952085,39.75631586,42.12924557,20.5613973,33.24980118,39.30549218,23.01564935,29.99419907,28.21193699,28.49295791,22.16337098,12.79730255,,,,,,,,,,,,,,,
12/13/2018 12:00,425.7683043,20.44915428,39.14716372,26.18102686,37.6772236,56.51293267,36.02668811,49.18557667,42.15706936,26.53067319,33.52598551,28.3494421,28.38958488,22.08493766,20.44915428,,,,,,,,,,,,,,,
12/12/2018 12:00,313.7898803,12.69996159,31.15803968,18.54036491,29.55543012,39.5687403,17.07117058,31.16344247,33.01338954,16.18025352,22.31401632,26.668253,27.27969958,21.27708028,12.69996159,,,,,,,,,,,,,,,
12/11/2018 12:00,269.2298847,14.64986888,24.72884818,11.45654219,22.59361212,36.48628446,13.76968884,28.33784931,29.20982845,13.56605369,18.83607234,25.92846145,24.03056141,20.28608227,14.64986888,,,,,,,,,,,,,,,
12/10/2018 12:00,251.7649314,28.61792238,23.63933917,9.88189478,21.41081228,34.04618689,11.68578482,25.87044478,27.91959478,12.77850131,19.52306857,23.93876302,21.98463559,19.08590545,28.61792238,,,,,,,,,,,,,,,
12/9/2018 12:00,237.5583363,21.5154269,22.13215801,8.479150602,20.24924891,33.34259302,11.81963656,25.43307004,26.39993285,11.35942882,17.98358566,22.57421323,20.78226163,17.00305693,21.5154269,,,,,,,,,,,,,,,
12/8/2018 12:00,274.5428283,12.32924867,24.90713189,11.95826826,24.05151502,35.91326373,13.68856199,26.78221773,29.68300464,18.59099382,20.61785428,25.89149311,23.76352718,18.69499668,12.32924867,,,,,,,,,,,,,,,
12/7/2018 12:00,269.8759491,1.361291574,26.44827999,12.78750909,24.43263975,35.64799817,13.63770777,26.77259257,29.00976857,15.50504817,19.22178013,24.69656271,23.37424683,18.34181542,1.361291574,,,,,,,,,,,,,,,
12/6/2018 12:00,278.7216277,0.468702593,26.17818613,12.76235608,23.17933466,39.2244389,16.45402149,28.03741035,30.13309046,12.97471684,17.27333149,27.17724262,25.57900934,19.74848931,0.468702593,,,,,,,,,,,,,,,
12/5/2018 12:00,303.1813517,5.483571111,27.77776344,13.78559803,24.69568347,43.17094776,21.80081682,33.53861689,33.45718866,15.26106336,20.79270227,25.31840506,23.81145534,19.77111067,5.483571111,,,,,,,,,,,,,,,
12/4/2018 12:00,283.3781208,23.09639492,28.3200858,14.98427568,26.14001409,38.88772495,16.2740128,29.06578872,31.08244131,14.01382502,20.19628867,24.18401142,21.71930568,18.51034663,23.09639492,,,,,,,,,,,,,,,
12/3/2018 12:00,233.9985043,26.02515976,22.53893736,9.273669815,21.11629052,33.33711565,10.42468382,23.95339319,27.65891278,9.570641366,15.22822885,23.12120398,20.35160936,17.4238176,26.02515976,,,,,,,,,,,,,,,
12/2/2018 12:00,211.5023831,26.81237318,21.24978497,7.6990886,18.72695216,30.6328333,8.909203542,21.83745219,23.37833323,8.059714074,14.66936324,21.39030315,19.08318774,15.86616688,26.81237318,,,,,,,,,,,,,,,
12/1/2018 12:00,286.4556593,28.60087716,21.64765663,8.166270301,19.0630683,45.70919221,26.32908866,38.90092152,28.56637436,15.76793905,17.30537716,23.95561928,22.40413193,18.64001985,28.60087716,,,,,,,,,,,,,,,
11/30/2018 12:00,472.6961422,18.02313087,30.06237213,16.65901506,28.08800567,80.11689624,62.89457632,76.45755223,39.1252596,24.71451149,26.95207765,31.65953693,31.41307641,24.55326249,18.02313087,,,,,,,,,,,,,,,
11/29/2018 12:00,351.8567386,19.3778676,25.61603031,11.07884057,22.13445122,57.28192928,37.77769097,51.17777613,35.43782343,15.90943226,20.7403084,27.72180729,25.45323647,21.5274123,19.3778676,,,,,,,,,,,,,,,
11/28/2018 12:00,365.0921155,21.83085376,27.0630595,13.86067074,24.77776061,56.99840466,37.13000448,49.99271466,37.60125742,22.92057442,24.54551157,26.79676883,24.11699859,19.28838998,21.83085376,,,,,,,,,,,,,,,
11/27/2018 12:00,289.5775162,21.63050176,25.9941764,12.09880244,24.05330747,41.9344683,20.23328328,33.67831219,29.61097645,16.78462811,17.52625146,24.94820485,23.41848142,19.29662382,21.63050176,,,,,,,,,,,,,,,
11/26/2018 12:00,255.7598005,29.14471493,24.38889751,11.17426088,22.36574944,34.61724514,12.55192984,26.88596432,26.43015168,15.922256,16.90221391,24.19475676,22.44187954,17.8844955,29.14471493,,,,,,,,,,,,,,,
11/25/2018 12:00,289.8415518,16.1379719,25.40829913,12.55990009,23.03279538,43.81828447,21.89999691,34.82904501,28.09945036,14.26662093,19.12023313,25.64749054,23.32544395,17.83399194,16.1379719,,,,,,,,,,,,,,,
11/24/2018 12:00,312.447371,18.29606574,24.26941012,11.13406446,22.05020476,49.25664541,27.07673994,39.81946904,30.09420241,20.0465708,20.73009154,25.81037515,24.09578884,18.06380852,18.29606574,,,,,,,,,,,,,,,
11/23/2018 12:00,292.6531019,26.41439815,24.32172719,10.94321755,22.36723105,41.56621259,19.58952848,32.60674468,32.46279685,19.24364173,21.59943056,25.5766746,23.33221596,19.04368072,26.41439815,,,,,,,,,,,,,,,
11/22/2018 12:00,229.774255,13.8382323,21.46559207,7.705454583,18.95321514,32.34922648,9.822259259,23.61026941,26.46461557,10.31764966,16.03069439,24.0669349,20.85381986,18.13452363,13.8382323,,,,,,,,,,,,,,,
11/21/2018 12:00,370.8638183,7.237703912,28.97514012,15.57381942,26.96936477,54.15860021,33.34475674,45.54034067,34.77997006,22.78012538,23.51560307,31.88102912,29.2899437,24.05512502,7.237703912,,,,,,,,,,,,,,,
11/20/2018 12:00,333.6470517,22.56607502,27.4896545,14.85645838,25.34586331,47.39952679,27.26631379,40.1601995,36.77626316,17.24210102,23.49246438,26.76218263,25.61729725,21.23872697,22.56607502,,,,,,,,,,,,,,,
11/19/2018 12:00,252.1801014,12.10738241,22.67883211,9.277283148,20.5654355,34.12352596,11.93682777,25.50168384,33.49505965,11.68569394,18.5817895,24.02047787,21.26212928,19.05136279,12.10738241,,,,,,,,,,,,,,,
11/18/2018 12:00,376.9646978,4.778214294,29.01808833,16.16875109,27.68279766,55.41362638,35.92656076,49.26983098,38.75052236,22.20727281,25.49347311,28.20641423,27.13003887,21.69732126,4.778214294,,,,,,,,,,,,,,,
11/17/2018 12:00,541.3922427,14.98536582,36.47850203,24.43523708,36.41129243,89.57253612,70.40843897,84.44611325,43.01331435,34.7291556,32.84946458,32.23764823,32.6283521,24.182188,14.98536582,,,,,,,,,,,,,,,
11/16/2018 12:00,529.1779002,30.0854061,37.44617016,25.44368582,37.65384252,80.80545257,60.95493155,74.82354899,44.58360229,35.14556344,33.56274865,35.64596043,35.86761576,27.24477798,30.0854061,,,,,,,,,,,,,,,
11/15/2018 12:00,525.1999848,25.19145269,35.42749635,23.28976603,35.54088449,80.84822524,62.37061961,74.69266101,45.11276326,37.31048867,35.67777453,33.95818737,34.66271678,26.30840142,25.19145269,,,,,,,,,,,,,,,
11/14/2018 12:00,423.9667125,32.32611344,37.85183516,25.28572785,38.93776501,53.97008578,32.79691853,46.40936965,39.65797654,27.78927814,29.92640715,32.63932205,32.62827835,26.07374828,32.32611344,,,,,,,,,,,,,,,
11/13/2018 12:00,317.5362541,33.44904563,29.71743201,16.23868585,28.66370927,37.1526875,15.42916836,29.43044707,35.51261556,18.18056872,24.83425396,28.89208379,29.22459861,24.26000345,33.44904563,,,,,,,,,,,,,,,
11/12/2018 12:00,292.0436253,6.12443463,24.65996255,11.55949728,23.56433601,38.13787206,16.83832781,30.15234595,33.11193537,16.05414264,22.44148396,27.13594615,26.13429517,22.25348039,6.12443463,,,,,,,,,,,,,,,
11/11/2018 12:00,271.8484541,3.344437188,22.57001748,10.27661207,22.11249294,37.5700912,15.89273079,29.80343492,30.82580917,12.23902449,17.42616804,26.91575094,25.11461563,21.10170645,3.344437188,,,,,,,,,,,,,,,
11/10/2018 12:00,259.4261931,8.951457049,21.72222124,7.403443565,19.55796743,37.63763669,15.085235,29.67942626,30.19393684,11.79882083,17.28185638,25.70036528,23.42922939,19.93605424,8.951457049,,,,,,,,,,,,,,,
11/9/2018 12:00,247.1859813,24.33071311,20.85609432,6.537747894,18.6344742,35.00748161,13.05379197,26.85336232,28.23045435,10.77273462,15.4665941,26.15358698,25.15728215,20.46237676,24.33071311,,,,,,,,,,,,,,,
11/8/2018 12:00,300.374132,6.169650162,22.46350879,8.111448438,20.16452741,47.0990821,25.3177161,38.12974147,31.94612266,14.46511896,18.51836076,25.72602132,27.71251788,20.71996608,6.169650162,,,,,,,,,,,,,,,
11/7/2018 12:00,388.8491205,14.12603401,31.35882063,19.49232531,30.43305166,62.81931962,40.97596634,53.12896428,33.02387412,17.1562567,21.34878323,28.87626642,29.61852236,20.6169698,14.12603401,,,,,,,,,,,,,,,
11/6/2018 12:00,381.2965118,11.98437894,31.92254289,19.51420413,29.62574796,63.93240601,42.67926289,55.20915796,29.13557234,13.91146414,17.48670028,29.16467975,28.06001163,20.65476181,11.98437894,,,,,,,,,,,,,,,
11/5/2018 12:00,300.9633023,16.5427928,32.0696445,19.02314667,30.32605913,42.28475495,19.53267934,33.07155344,27.0475338,11.85662206,15.91004793,25.73030613,24.54708389,19.56387048,16.5427928,,,,,,,,,,,,,,,
11/4/2018 12:00,297.2417213,22.67916065,31.04674718,18.55104458,29.62642031,42.12377057,17.61039582,31.33761574,30.10348607,15.05069798,17.0762547,23.99775183,22.60244067,18.11509587,22.67916065,,,,,,,,,,,,,,,
11/3/2018 13:00,336.8618887,28.64798757,29.31081846,16.27439976,27.43895285,52.24918671,29.66064884,43.16093208,28.90421394,19.52404942,19.80666928,25.988932,25.87151291,18.67157249,28.64798757,,,,,,,,,,,,,,,
11/2/2018 13:00,346.7895318,31.08119789,26.05044449,12.48489539,23.78028644,57.42534861,35.66957961,47.82375015,28.43895905,22.37065808,18.86208976,26.28885479,28.22810429,19.36656117,31.08119789,,,,,,,,,,,,,,,
11/1/2018 13:00,411.9346296,31.23777284,37.92045899,27.45756832,37.47206229,61.83546757,41.35502804,51.37070419,29.88981616,25.32229947,20.02432233,29.21249161,29.848848,20.22556262,31.23777284,,,,,,,,,,,,,,,
10/31/2018 13:00,319.7823243,16.36767569,33.85347542,21.53127037,32.10379934,42.47917125,19.79846696,33.08480715,27.29017237,19.46322404,18.32943111,26.35379598,26.54036274,18.95434752,16.36767569,,,,,,,,,,,,,,,
10/30/2018 13:00,335.1831311,21.43857889,33.50721201,20.96998144,31.69917151,44.7807573,23.39394689,35.00854673,29.35261332,22.16618228,20.60291326,27.62100074,26.56163131,19.51917435,21.43857889,,,,,,,,,,,,,,,
10/29/2018 13:00,282.7029381,23.82309668,25.06758383,11.12602947,22.18057302,38.81452734,16.43167501,28.15962847,28.89955073,20.50160406,19.84056058,26.5623009,25.76259376,19.35631093,23.82309668,,,,,,,,,,,,,,,
10/28/2018 13:00,296.9768793,30.50562624,29.6569337,16.74174715,27.6420971,39.93783986,17.19737492,28.85785273,27.1355566,20.32485964,18.19737586,26.92323519,25.37969982,18.98230678,30.50562624,,,,,,,,,,,,,,,
10/27/2018 13:00,311.7759572,31.18564758,28.32015152,15.2589334,26.19410045,45.89587269,24.12532543,37.96570563,31.89343241,17.02290882,17.34508163,25.39882828,23.59593654,18.75968043,31.18564758,,,,,,,,,,,,,,,
10/26/2018 13:00,257.725404,30.59159571,23.54187836,9.61469059,20.66663075,37.97558589,16.310965,30.42244583,28.10574563,11.23673249,16.0598071,23.75947961,21.92080078,18.11064201,30.59159571,,,,,,,,,,,,,,,
10/25/2018 13:00,284.7236511,21.30008773,26.2209796,13.13576213,23.84005818,41.2568119,18.6882883,33.24675778,28.81100957,13.73781288,17.4661171,25.72640449,23.71751028,18.87613887,21.30008773,,,,,,,,,,,,,,,
10/24/2018 13:00,341.2942732,2.56322103,32.59643168,20.59183443,31.19395978,50.13644484,29.10290881,41.4866323,29.74364291,18.20028407,19.71167109,26.07700944,23.42505578,19.02839808,2.56322103,,,,,,,,,,,,,,,
10/23/2018 13:00,264.8062852,9.591474132,23.20342902,8.730354491,20.89710684,37.86017966,15.00970575,29.43168299,29.768193,14.93864919,18.16115145,25.44279567,23.3226971,18.04034,9.591474132,,,,,,,,,,,,,,,
10/22/2018 13:00,264.5846772,9.782713843,20.14886295,5.735807963,17.25035168,42.47043404,20.44952017,34.8240338,28.97448654,12.51873475,16.68468998,24.66320743,23.00292677,17.86162117,9.782713843,,,,,,,,,,,,,,,
10/21/2018 13:00,340.6218098,24.85540398,25.25266461,12.10308288,22.79976063,54.38537641,33.53001597,45.88642773,31.50498591,22.7089834,22.32940933,26.81869372,24.61260315,18.68980603,24.85540398,,,,,,,,,,,,,,,
10/20/2018 13:00,353.4404217,14.30250285,25.68951057,12.58999944,24.27048653,58.71374844,39.01403087,50.77692587,29.41565987,19.40892833,19.8948086,27.47787817,26.40568273,19.78276233,14.30250285,,,,,,,,,,,,,,,
10/19/2018 13:00,352.1797641,6.260002049,25.7302822,12.23205793,23.70370043,58.3367934,37.34417536,50.67691236,29.57797923,19.21580185,19.26279817,28.8544848,26.51255589,20.73222248,6.260002049,,,,,,,,,,,,,,,
10/18/2018 13:00,259.4692714,3.411854977,24.13809664,10.78698838,22.18822602,36.35024343,14.04077947,27.32696796,28.11781203,13.28337343,16.58711109,24.44588767,23.44445189,18.7593334,3.411854977,,,,,,,,,,,,,,,
10/17/2018 13:00,296.9399662,4.041422593,24.53403578,11.21124701,22.3941787,44.7169719,23.04526679,35.20030743,29.42664375,19.10219403,17.71476778,26.40756273,24.61606791,18.57072236,4.041422593,,,,,,,,,,,,,,,
10/16/2018 13:00,332.6059217,5.060238935,28.00821494,14.29969795,25.1284003,50.17031471,28.95833844,41.49943794,33.89981339,15.99000716,20.26341443,26.8530821,26.2524323,21.28276808,5.060238935,,,,,,,,,,,,,,,
10/15/2018 13:00,270.2863289,2.496234363,25.91141657,12.74291688,23.17430872,37.54403314,14.78509743,28.81803355,29.68110825,12.43682065,17.05313464,25.32915965,23.73319232,19.0771071,2.496234363,,,,,,,,,,,,,,,
10/14/2018 13:00,334.5650342,17.50648027,41.623722,31.93251778,41.06925389,43.81744526,22.00017972,35.02719072,27.08100151,12.12549824,16.70757383,23.7618681,22.04018419,17.37859895,17.50648027,,,,,,,,,,,,,,,
10/13/2018 13:00,340.3824166,27.62555272,45.14166007,36.0624377,44.92330145,45.22315723,23.24289127,36.00438559,24.64111372,10.99868807,16.78631666,22.01196203,19.80629395,15.54020892,27.62555272,,,,,,,,,,,,,,,
10/12/2018 13:00,313.7516537,20.87404551,40.19263573,30.23426207,39.62311129,42.92299309,20.52757823,33.9072376,23.4876996,11.05168927,16.4344584,21.46324401,19.13943488,14.76730953,20.87404551,,,,,,,,,,,,,,,
10/11/2018 13:00,336.7286527,23.52255418,38.50295931,28.02683471,38.00572507,42.61567102,21.4275273,34.59450826,28.64624453,17.50599221,19.14581012,26.33617693,24.06936081,17.85184244,23.52255418,,,,,,,,,,,,,,,
10/10/2018 13:00,369.7139765,34.25254715,45.16057392,35.03798045,44.4311017,45.10498831,23.37542526,36.05824486,29.42194588,19.94748918,20.12820918,27.02721162,25.87078075,18.15002543,34.25254715,,,,,,,,,,,,,,,
10/9/2018 13:00,435.2894471,12.10881366,42.16580656,31.43972376,41.21562917,49.86165529,28.3364067,41.17923707,48.19565683,40.95548329,40.75681826,26.3493239,26.38140322,18.45230304,12.10881366,,,,,,,,,,,,,,,
10/8/2018 13:00,488.6338327,7.278449468,49.94024931,41.20892574,49.06061089,56.39322379,36.56008387,49.07142792,51.7743266,41.1407761,42.66522541,27.00023512,25.35481956,18.46392839,7.278449468,,,,,,,,,,,,,,,
10/7/2018 13:00,408.7352576,18.5382519,55.55564582,48.03811873,54.98972347,52.67386404,31.78435905,46.143348,26.92574227,11.4602948,16.89096194,24.80344994,21.99157063,17.47817892,18.5382519,,,,,,,,,,,,,,,
10/6/2018 13:00,368.369726,24.26731581,48.3923331,39.86331507,48.28636074,51.06028888,29.84712367,44.39785851,23.59554461,10.68692747,16.51873462,22.2738292,19.1069594,14.34045079,24.26731581,,,,,,,,,,,,,,,
10/5/2018 13:00,387.6348568,23.74533892,44.52070086,36.29703373,44.52818133,48.13419901,27.64440831,41.81665694,36.43727559,22.30403782,27.9927325,22.88100829,19.3020633,15.77655913,23.74533892,,,,,,,,,,,,,,,
10/4/2018 13:00,412.2451351,30.62866418,46.47569673,38.26255293,46.87309835,50.11140914,30.35138348,43.61961199,39.30609485,24.99305225,28.06612884,24.82056337,22.10891852,17.25662466,30.62866418,,,,,,,,,,,,,,,
10/3/2018 13:00,481.4776315,27.96475134,36.48434112,25.24852333,35.53276855,47.05234434,26.47949902,39.67598082,73.63888626,64.53544718,67.04913629,24.67447831,23.73928277,17.36694353,27.96475134,,,,,,,,,,,,,,,
10/2/2018 13:00,425.445727,27.38368478,44.31110418,35.1073195,44.07891027,49.73797348,30.09359222,44.00793345,48.11794078,32.21245786,36.69622882,23.29349688,21.085555,16.70321454,27.38368478,,,,,,,,,,,,,,,
10/1/2018 13:00,410.7101317,21.72363271,47.94646764,39.39478237,48.2816763,50.5224109,31.18889644,44.52044824,38.61479885,23.2576111,27.19145168,22.96563043,20.42003745,16.40592026,21.72363271,,,,,,,,,,,,,,,
9/30/2018 13:00,422.8801617,22.26799058,41.35206326,31.48764963,40.7077222,50.09739292,29.08567982,40.68450703,49.20104803,36.16425278,39.70778155,24.89874081,22.45154462,17.04177902,22.26799058,,,,,,,,,,,,,,,
9/29/2018 13:00,457.6978613,12.19990462,45.86120563,36.17295646,46.1493444,54.98242424,33.30933066,45.2594434,48.91871427,37.74471113,39.01708656,27.64480113,24.61403194,18.02381149,12.19990462,,,,,,,,,,,,,,,
9/28/2018 13:00,469.2409016,12.13502052,47.1357141,38.44296336,47.96152903,54.32350894,32.34214488,45.009795,52.45068662,38.84544798,41.91831862,27.38759116,25.29596013,18.12724179,12.13502052,,,,,,,,,,,,,,,
9/27/2018 13:00,461.0333035,30.09259697,35.33364075,23.66091423,33.96548431,46.47667705,23.40045216,36.09462723,68.81793721,59.17370534,62.27139242,27.84507522,25.99892918,17.99446844,30.09259697,,,,,,,,,,,,,,,
9/26/2018 13:00,374.2010532,28.68623727,45.81298991,36.41165532,45.17318054,45.94746527,23.90126103,35.96517598,33.45227223,20.26138458,22.62541181,25.17665822,23.17040538,16.30319291,28.68623727,,,,,,,,,,,,,,,
9/25/2018 13:00,486.2025346,29.1461519,48.48845771,39.84289617,48.23778107,50.41322917,30.03854427,42.18262043,60.56117105,49.45372657,51.55747447,25.57863026,22.8337448,17.01425866,29.1461519,,,,,,,,,,,,,,,
9/24/2018 13:00,388.9779726,28.53871368,52.61775315,45.48324149,53.6028295,49.79757745,28.58221291,43.61075061,26.0103012,11.53148132,17.05535617,23.39967506,20.93203803,16.35475569,28.53871368,,,,,,,,,,,,,,,
9/23/2018 13:00,326.6404387,15.92143817,38.52667707,28.41130801,37.90506899,46.21995612,25.68689681,39.63514664,25.55448171,11.66177589,16.76964163,21.79657548,19.37097311,15.10193726,15.92143817,,,,,,,,,,,,,,,
9/22/2018 13:00,426.7190175,14.92390936,32.70275451,20.29945344,30.89024301,44.0645814,22.48178013,37.13532267,64.4655653,48.99863413,55.15379802,26.57393583,24.78687497,19.16607404,14.92390936,,,,,,,,,,,,,,,
9/21/2018 13:00,591.5508696,15.36934505,27.88867497,14.32323563,25.42865298,49.28185848,27.52897168,41.65684043,117.1141926,105.5157424,112.0859078,26.51524052,24.4475537,19.76399845,15.36934505,,,,,,,,,,,,,,,
9/20/2018 13:00,435.6175539,13.29567634,55.26600335,48.71853694,57.0190067,56.27535895,35.63943226,50.37961254,33.65933178,14.98924861,20.58473395,24.17504405,21.14123052,17.77001425,13.29567634,,,,,,,,,,,,,,,
9/19/2018 13:00,423.1386876,24.00469072,41.01160682,31.21702772,40.62166071,48.95076281,27.97935846,39.31470307,49.63984764,40.54984292,41.49138066,24.41699985,21.58015579,16.36534115,24.00469072,,,,,,,,,,,,,,,
9/18/2018 13:00,485.2536457,31.37081867,42.66321914,33.79177248,43.14431979,51.36208978,30.42484131,42.98538029,62.9192651,53.97019039,55.71388623,26.15291304,23.91360969,18.21215841,31.37081867,,,,,,,,,,,,,,,
9/17/2018 13:00,387.4508214,27.26842279,52.31711213,45.25712267,53.28628263,49.39239258,28.7253828,42.21466449,26.7382624,12.60100763,16.97246656,22.74616773,20.67433887,16.52562088,27.26842279,,,,,,,,,,,,,,,
9/16/2018 13:00,431.7570453,25.59596203,42.36943035,33.40070588,42.17749972,49.4324487,28.04950756,40.79496637,50.75143772,40.24210125,41.91274888,24.24849703,21.22732588,17.15037597,25.59596203,,,,,,,,,,,,,,,
9/15/2018 13:00,447.3907172,18.98300552,45.91567104,37.32458771,46.79379085,48.6411934,28.38170112,40.58703013,51.79139655,40.4340428,42.87654043,24.43165285,22.42672754,17.78638278,18.98300552,,,,,,,,,,,,,,,
9/14/2018 13:00,420.0023859,10.60826633,49.59663444,41.98993132,50.7661763,52.88574468,33.00902289,46.42365979,35.62145726,21.14488545,24.90172037,23.88655545,22.2466012,17.52999679,10.60826633,,,,,,,,,,,,,,,
9/13/2018 13:00,539.5651548,23.78618527,38.9841706,27.68431487,37.44709419,57.10500862,36.49981155,48.81617705,77.50766193,65.61106894,70.32157553,28.6647927,28.85180637,22.07167248,23.78618527,,,,,,,,,,,,,,,
9/12/2018 13:00,563.2297835,24.20835689,43.49610177,32.63495132,42.32498382,58.94386441,38.76576205,50.57943657,78.28605612,66.53121809,70.72258616,29.70399458,29.25277044,21.98805813,24.20835689,,,,,,,,,,,,,,,
9/11/2018 13:00,449.3301483,18.7785898,52.26692125,43.42369689,52.43943979,54.8223871,34.62459198,47.32932587,40.99744903,25.69713704,30.53501308,25.16757475,23.68888735,18.3377242,18.7785898,,,,,,,,,,,,,,,
9/10/2018 13:00,396.3951903,11.47001889,50.37098269,41.45682765,50.75870162,52.756823,32.73010389,45.94718612,27.56154598,12.05110438,17.15974142,25.53402565,22.25325242,17.81489551,11.47001889,,,,,,,,,,,,,,,
9/9/2018 13:00,445.9498584,9.334561169,44.78888177,35.06389921,44.46831146,56.10566086,35.26192454,47.77335298,46.58432976,34.86477332,35.37639674,25.01047535,23.12893034,17.52292205,9.334561169,,,,,,,,,,,,,,,
9/8/2018 13:00,514.3344503,14.85892534,41.41085102,30.89310443,40.73971095,56.26178513,36.5757162,49.38201563,71.61973429,57.8119948,61.79809851,24.94632185,24.50000664,18.39511082,14.85892534,,,,,,,,,,,,,,,
9/7/2018 13:00,458.7167223,20.66147597,58.06709161,51.04989601,59.31315765,59.25786101,40.08229473,53.37429517,29.74000064,12.66381353,17.34092284,28.09000345,28.23525728,21.50212835,20.66147597,,,,,,,,,,,,,,,
9/6/2018 13:00,511.6936949,28.99195156,35.11579832,23.62574059,33.79677424,52.90238265,33.2185984,45.96480979,78.45567929,68.47310675,70.91128684,26.42538933,23.72616793,19.07796079,28.99195156,,,,,,,,,,,,,,,
9/5/2018 13:00,501.9752294,32.13232022,44.97558232,36.15192726,45.07024183,56.51095817,36.12615427,48.78768493,61.8626052,51.9292937,54.50229409,25.61069129,22.90614382,17.54165257,32.13232022,,,,,,,,,,,,,,,
9/4/2018 13:00,398.6896974,21.44376703,52.42255119,45.43643884,53.8338583,54.5531906,33.97555278,46.88467747,26.25733985,10.91412112,16.64108863,22.25581392,20.02377666,15.49128804,21.44376703,,,,,,,,,,,,,,,
