"Date & Time","use [kW]","gen [kW]","Register 1 [kW]","Register 2 [kW]","Register 3 [kW]","Register 4 [kW]","Register 5 [kW]","Register 6 [kW]","Register 7 [kW]","Register 8 [kW]","Register 9 [kW]","Register 10 [kW]","Register 11 [kW]","Register 12 [kW]","Solar [kW]"
2019-03-26 02:40:00,203.217116667,-1.570850000,21.826816667,7.904856667,17.856133333,28.701216667,5.046193333,19.532143333,21.641980000,8.869296667,13.079303333,22.692626667,22.002713333,14.063836667,-1.570850000
2019-03-26 02:35:00,197.111260000,-1.564833333,17.265596667,4.342816667,14.721503333,28.694886667,5.154910000,19.857750000,22.001236667,9.238146667,13.031733333,24.225896667,23.120470000,15.456313333,-1.564833333
2019-03-26 02:30:00,185.900230000,-1.552086667,16.827300000,4.127213333,14.543556667,29.554346667,5.609440000,19.718713333,22.033083333,9.267953333,13.043526667,19.834843333,19.647693333,11.692560000,-1.552086667
2019-03-26 02:25:00,186.272083333,-1.567663333,16.723303333,3.381313333,14.405863333,30.186296667,6.095446667,20.256916667,21.985963333,8.883096667,13.050093333,19.838973333,19.927263333,11.537553333,-1.567663333
2019-03-26 02:20:00,192.208166667,-1.568420000,16.398576667,3.297740000,14.105013333,29.865723333,5.721413333,19.737383333,21.946310000,8.671350000,13.039603333,22.675250000,22.333133333,14.416670000,-1.568420000
2019-03-26 02:15:00,190.775616667,-1.560830000,17.068930000,3.554616667,14.343436667,29.731933333,5.106976667,19.821096667,21.942363333,8.665720000,13.040643333,21.707146667,21.450253333,14.342500000,-1.560830000
2019-03-26 02:10:00,192.614506667,-1.578926667,17.986636667,3.612040000,14.380103333,30.160846667,5.425570000,19.777610000,21.932040000,8.388396667,13.099186667,21.686900000,21.533573333,14.631603333,-1.578926667
2019-03-26 02:05:00,187.919623333,-1.585110000,17.937773333,3.900026667,14.281643333,29.764246667,5.088230000,19.852106667,22.010123333,8.092096667,13.200920000,20.168850000,20.512270000,13.111336667,-1.585110000
2019-03-26 02:00:00,198.503256667,-1.579076667,17.977910000,4.213810000,14.214753333,29.349993333,5.281473333,19.656576667,24.669376667,10.341060000,15.860026667,19.882126667,20.669166667,16.386983333,-1.579076667
2019-03-26 01:55:00,200.182966667,-1.587293333,18.268896667,4.064756667,14.377210000,28.413290000,5.301253333,19.367586667,24.861576667,10.555583333,15.990943333,21.451226667,21.988890000,15.541753333,-1.587293333
2019-03-26 01:50:00,203.301143333,-1.581550000,20.239700000,6.935113333,17.323583333,29.001106667,5.999403333,19.896476667,25.089646667,10.746203333,16.234540000,19.600773333,19.517350000,12.717246667,-1.581550000
2019-03-26 01:45:00,185.959406667,-1.575110000,18.583266667,5.204263333,15.985613333,28.245540000,4.648773333,19.384703333,22.375913333,8.562500000,13.859866667,18.626483333,18.622723333,11.859760000,-1.575110000
2019-03-26 01:40:00,181.513670000,-1.569473333,16.791543333,3.298970000,14.179606667,28.396910000,4.773243333,19.300470000,20.901813333,7.640206667,13.039240000,19.606103333,20.455406667,13.130156667,-1.569473333
2019-03-26 01:35:00,184.982393333,-1.566973333,16.280213333,3.395743333,13.960376667,28.392700000,4.914900000,19.370406667,20.766693333,7.588036667,13.025676667,20.919170000,21.917320000,14.451156667,-1.566973333
2019-03-26 01:30:00,184.200413333,-1.571720000,17.175616667,3.924226667,14.640896667,28.518403333,5.270193333,19.503346667,20.945850000,7.670433333,13.036916667,19.707843333,20.915010000,12.891676667,-1.571720000
2019-03-26 01:25:00,184.079510000,-1.576300000,16.734303333,4.082696667,14.214473333,28.530500000,5.302793333,19.488430000,22.805500000,8.612833333,13.351686667,18.087203333,20.225996667,12.643093333,-1.576300000
2019-03-26 01:20:00,191.974193333,-1.574483333,16.499956667,3.702806667,14.185523333,29.529186667,5.769623333,19.764310000,23.027596667,9.201980000,13.245110000,19.607750000,22.936590000,14.503760000,-1.574483333
2019-03-26 01:15:00,193.863810000,-1.567693333,16.971330000,3.480970000,14.383630000,29.766833333,5.379180000,19.866373333,22.054356667,8.736040000,13.066873333,20.477823333,24.201456667,15.478943333,-1.567693333
2019-03-26 01:10:00,197.504003333,-1.566966667,19.525816667,4.763710000,14.758310000,29.812360000,5.267133333,19.776780000,22.795590000,9.022833333,13.090293333,21.214830000,22.886660000,14.589686667,-1.566966667
2019-03-26 01:05:00,192.840196667,-1.567166667,19.761463333,4.631726667,15.004616667,29.879626667,5.321973333,20.114210000,22.886320000,9.051280000,13.115566667,20.742496667,20.142740000,12.188176667,-1.567166667
2019-03-26 01:00:00,213.208963333,-1.568683333,21.681256667,6.642876667,17.021190000,30.203693333,5.943083333,20.087203333,22.842150000,9.037086667,13.093640000,25.377073333,24.485686667,16.794023333,-1.568683333
2019-03-26 00:55:00,207.505376667,-1.564890000,22.325776667,7.838373333,18.055470000,29.595953333,5.604470000,19.780820000,22.147120000,8.728983333,13.029466667,23.092850000,22.565153333,14.740940000,-1.564890000
2019-03-26 00:50:00,192.265340000,-1.562246667,19.859973333,4.764636667,14.896980000,29.022266667,5.596126667,19.575736667,21.080760000,7.754770000,13.007856667,20.095313333,23.518593333,13.092326667,-1.562246667
2019-03-26 00:45:00,185.677853333,-1.561546667,19.856086667,4.646246667,14.780023333,28.231460000,4.926403333,19.511676667,21.833556667,8.099016667,13.075403333,17.431870000,22.328873333,10.957236667,-1.561546667
2019-03-26 00:40:00,188.566513333,-1.552636667,18.626426667,4.503666667,14.322500000,28.344903333,5.103490000,19.490090000,21.746846667,8.064573333,13.062533333,20.434153333,21.204076667,13.663253333,-1.552636667
2019-03-26 00:35:00,187.298350000,-1.551866667,17.864756667,4.183086667,14.628866667,27.945216667,4.697773333,19.295420000,21.731790000,8.075353333,13.047240000,20.623006667,21.412403333,13.793436667,-1.551866667
2019-03-26 00:30:00,184.297506667,-1.548810000,16.935966667,3.828376667,14.281720000,28.012243333,4.985660000,19.186190000,21.663933333,8.038856667,13.020783333,20.268620000,20.747063333,13.328093333,-1.548810000
2019-03-26 00:25:00,179.507230000,-1.549373333,16.419193333,3.478070000,14.210430000,28.315493333,5.666340000,19.278030000,21.649380000,8.021293333,13.019053333,18.597336667,19.175700000,11.676910000,-1.549373333
2019-03-26 00:20:00,185.906986667,-1.550206667,16.627506667,3.593406667,14.218850000,27.962330000,5.154776667,19.228573333,23.116030000,9.176650000,14.442946667,19.671636667,19.869290000,12.844990000,-1.550206667
2019-03-26 00:15:00,198.838046667,-1.553910000,17.121000000,4.234510000,14.505796667,29.042430000,5.502640000,20.012073333,24.536960000,10.246080000,15.829466667,21.574876667,21.452526667,14.779686667,-1.553910000
2019-03-26 00:10:00,203.031320000,-1.559803333,19.908723333,6.522260000,17.177156667,29.678610000,5.216533333,19.930156667,24.627783333,10.380166667,15.974226667,19.918420000,20.698536667,12.998746667,-1.559803333
2019-03-26 00:05:00,199.152336667,-1.551650000,19.910220000,6.544453333,17.159120000,29.761233333,5.311853333,19.895530000,25.732100000,11.511746667,16.265933333,17.497393333,18.559253333,11.003500000,-1.551650000
2019-03-26 00:00:00,196.484776667,-1.547466667,17.710790000,3.983536667,14.645486667,29.407773333,5.194763333,19.770746667,25.516516667,11.419156667,16.084606667,19.357953333,20.425350000,12.968096667,-1.547466667
2019-03-25 23:55:00,191.614456667,-1.552770000,18.221490000,3.867020000,14.919490000,29.595443333,5.843640000,19.701820000,22.555793333,8.907650000,13.146326667,20.229146667,20.709663333,13.916973333,-1.552770000
